text,source
"The charged Banados-Teitelboim-Zanelli (BTZ) black hole, due to its unique structure, can be analyzed under two different thermodynamic scenarios. In one, it's super-entropic, while in the other, it's not, with the reverse isoperimetric inequality being saturated. This paper explores the thermodynamic curvature of this black hole in various coordinate systems. It concludes that regardless of the scenario, the thermodynamic curvature is always positive. This could potentially indicate repulsive interactions between black hole molecules, based on an assumed relationship between thermodynamic curvature and system interactions. Notably, the paper also",ai
"We study two-dimensional dilaton gravity models with a power-law dilaton potential. These models have black hole solutions including dimensional reductions of the Schwarzschild black hole, Anti-de Sitter black hole, and Rindler spacetime. We find that the ground state of these models follows simple transformation rules under the SL(2,R) conformal group. Using these rules, we explain the scaling behavior of the black hole's thermodynamical parameters and the non-extensivity of the thermodynamical system",ai
"In gravitational physics, we examine the impact of CPT violation on gravitational waves, specifically their birefringence. CPT violation causes a phase difference between two circular polarization states of gravitational waves, leading to their birefringence. We calculate the corrected gravitational wave signal and estimate potential constraints from Advanced LIGO, Einstein Telescope, and LISA.",ai
"In the areas around merging neutron star binaries or supernova remnants, gravitational waves can interact with strong magnetic fields. This interaction may partially convert gravitational waves into electromagnetic (radio) waves, offering a potential indirect detection method. Additionally, gravitational waves passing through plasma can excite magnetosonic waves, potentially fueling the intense electromagnetic 'fireball' seen in gamma ray bursts. The article also presents a mathematical relationship (dispersion relation) describing these magnetosonic waves driven by a gravitational wave.",ai
"The text describes how electromagnetic waves behave when a weak gravitational wave passes by. It provides formulas for ""Stokes parameters"" - measures of light's polarization. When a specific type of gravitational wave (described by the Ehlers-Kundt metric) passes, the axis of the light's polarization ellipse moves back and forth, but its shape remains unchanged.",ai
We provide an alternative method to derive a gravitational clock compass and demonstrate its use in detecting gravitational waves. We specifically design compass setups in specific space-time scenarios: exact plane gravitational waves and radial waves relative to an observer.,ai
"In the second-order approximation, we find a relationship between the two polarization modes of a plane, linear gravitational wave. These modes aren't independent; thus, a initially periodic wave becomes non-periodic due to the nonlinear Einstein field equations. This means real gravitational waves might differ from the linearized solutions used in current detectors.",ai
"Simplified:

Gravitational wave detectors, like LIGO and LISA, are often explained using complex, unphysical quantities called metric perturbations. This can lead to incorrect analogies and misunderstandings about how these detectors work and what gravitational waves really are. Instead, we'll describe the detector responses using the Riemann curvature, a physical quantity that accurately describes gravitational waves.",ai
"In a gravitational wave, electromagnetic waves' physical properties are studied. Formulas for light polarization are derived. A specific case of constant-amplitude gravitational waves is calculated.",ai
"In the theory of General Relativity, gravitational waves are studied using a method called teleparallelism. This involves cylindrical and spherical waves, and the key properties are conserved. These include energy, momentum, and angular momentum, all of which remain constant. This consistency aligns with previous findings. Additionally, the fluxes and pressure associated with these waves are calculated.",ai
"Gravitational waves from various sources may create a background hum. Some cosmic models might produce circularly polarized waves. We examine how advanced detectors (Einstein Telescope, Cosmic Explorer) could limit this background, specifically from early universe axion inflation.",ai
"First-generation gravity-wave detectors could potentially detect relic gravitational waves due to their anticipated amplitudes, spectral slopes, and unique squeezing-related correlations.",ai
"Proposed is a method to measure second-order correlations in gravitational wave detector signals, using a spectrum analyzer. This could enhance detection of periodic gravitational waves, offering an alternative to current techniques.",ai
"We explore using matter-wave interferometers, which use atom beams and standing light waves, to detect gravitational waves. Our calculations show that the key phase shift is largely influenced by the rate of change of the gravitational wave's amplitude. With technological advancements, such a detector could achieve the desired sensitivity.",ai
"The Laser Interferometer Gravitational-Wave Observatory's (LIGO) direct detection of gravitational waves marks the dawn of gravitational-wave astronomy and cosmology. More detections are expected from existing and planned detectors. Gravitational waves offer a novel way to investigate the universe, with various mysteries unveiling through their detection combined with other cosmic probes. Gravitational-wave physics connects not only to gravity theories but also to fundamental physics, cosmology, and astrophysics. This review will discuss three types of gravitational wave sources and their relevant physics: those created during the universe's inflation and pre",ai
"Using spinorial math, any electromagnetic wave can be converted into a gravitational wave (in simplified gravity). This lets us find gravitational versions of Bessel, Laguerre-Gauss, and other light beams carrying orbital angular momentum.",ai
"Exploring atom interferometers' potential to detect gravitational waves, we examine how these waves interact with such devices and consider various approaches.",ai
Gravitational waves are ripples in space-time caused by moving massive objects.,ai
"Gravitational waves, passing by, cause no observable local geometric changes. We studied how electromagnetic waves behave in these waves' presence. We found that these waves' lengths expand and contract with the objects they interact with. The gravitational wave background causes electromagnetic waves to lose energy (dissipation) and spread out (dispersion) as they travel. The phase of the gravitational waves controls these dissipation and dispersion effects. A linearly polarized laser beam moving towards incoming gravitational waves could potentially measure local metric changes. When pulsed waves pass, the relaxation time is a key factor.",ai
"In a Michelson interferometer, photon movement is examined using both geometric optics and wave optics. In a gravitational wave background, photon paths are calculated using Fermat's principle, which aligns with null geodesics in general relativity. The modified Maxwell equations and electric field wave equations in this context are presented. Both methods reveal that the interferometer's response is influenced by the frequency of a gravitational wave but not by the frequency of mirror vibrations. This means a vibrating mirror does not effectively mimic a gravitational wave.",ai
"Gravitational waves, like light, travel along specific paths in space-time. They can be ""lensed"" by objects between us and their source, similar to how light bends around massive objects. The long wavelength of these waves and the compactness of potential sources could allow us to gather information from the interference patterns of the lensed waves. Notably, these patterns hold details about the relative sideways speed of the source, lens, and observer, which could potentially be measured by future space-based",ai
"In Spinor Theory of Gravity, we study gravitational waves and compare them with General Relativity. STG predicts a wave when its induced metric is Ricci flat.",ai
Table lists current and planned laser-interferometer gravity wave detectors' locations and orientations.,ai
"We studied how high-intensity lasers interact with matter, focusing on ablation and piston models, to generate gravitational waves. We analyzed these waves using linear gravitational theory, deriving formulas for metric perturbations and radiated power. We also explored polarization characteristics and test particle behavior, crucial for detection.",ai
"Gravitational waves can bend light, causing a displacement in its path even if the final and initial directions align. This effect is calculated for a plane gravitational wave pulse. Observational estimates are discussed.",ai
"Goryachev et al. [1] recently observed two significant events in their Bulk Acoustic Wave High Frequency Gravitational Wave Antenna, suggesting high-frequency gravitational waves as a possible cause. However, we show these events are unlikely due to gravitational waves. Firstly, the inferred gravitational-wave energy density, $\Omega_{\rm gw}\approx 10^8$, would be $10^8$ times the universe's closure density. Secondly, any high-frequency gravitational wave source would produce a low-frequency memory signal visible to LIGO/Virgo as a very loud transient burst.",ai
"Space-based gravitational-wave detectors could test key aspects of general relativity, like extra gravitational fields, gravitational-wave polarization, wave speed, binary evolution, merger waves, and black hole nature. This significant science potential urges the quick development of such detectors, offering a wealth of astrophysics, astronomy, and cosmology insights.",ai
"Gravitational wave research is poised to directly detect the waves Einstein's theory predicted, marking the start of gravitational wave astronomy. Over the next few decades, advanced ground and space-based sensors will explore the cosmic gravitational wave landscape, revealing unknown phenomena and deepening our understanding of major astrophysical events. In 2007, the Gravitational Wave International Committee (GWIC) began a 30-year plan to guide this field's growth, aiming to help the global gravitational wave community build necessary facilities and tools.",ai
Soliton waves from early universe's gravity inhomogeneities can stretch cosmic distances.,ai
"Gravitational waves from collapsing massive stars have been studied for over 30 years. Modern simulations consider realistic spinning stars, accurate physics, general relativity, and 3D effects. These predict that waves from collapse events could be detected by advanced ground and future space-based detectors.",ai
"Scientific literature has differing views on how gravitational waves affect the polarization of light. A simplified approach, considering light's path in a gravitational field, re-evaluates this. It's found that, for typical gravitational waves, the effect is negligible or zero, except possibly at wave boundaries.",ai
"New methods for detecting gravitational waves involve modifying the traditional Michelson phase shift analysis. We propose that a frequency modulation analysis, based on general relativity, is more suitable. A photon encountering a very long-wavelength gravitational wave may be reflected with a frequency shift equal to the gravitational wave's frequency. This effect arises from the interaction between electromagnetic and gravitational waves, derived from the Maxwell-Einstein equations.",ai
"The initial gravitational wave detectors have operated at or near their designed sensitivity. They've been scanned for various gravitational wave signals. Methods and results of these searches are summarized, including those for unidentified bursts, merging binaries, steady waves, and cosmic backgrounds.",ai
"We study how gravitational waves affect electromagnetic waves using general relativity's perturbation theory. Our analysis is coordinate-independent and calculates, for any observer, how gravitational waves alter light's phase, amplitude, frequency, and polarization (ellipse axes and ellipticity) in the geometrical-optics limit. We explore how to measure gravitational waves using Stokes parameters, displaying antenna patterns to show when gravitational wave signals can be detected.",ai
"Gravitational waves' quantization is testable via correlation measurements. If waves are quantized and metric changes cause them, they might be in a 'squeezed state', where phase and quantum fluctuations are correlated. Analyze detector data for these correlations. A formula for the squeezing parameter of these waves is derived. Head-on collisions of identical black holes could produce such squeezed waves.",ai
"We analyze the detectability of circularly polarized gravitational waves (GWs) from sources like supermassive black hole binaries, cosmic strings, and early universe inflation using pulsar timing arrays. We compute overlap reduction functions for these circularly polarized GWs. While an isotropic GW background's polarization remains undetectable, an anisotropic one may allow polarization detection. We also demonstrate how to distinguish polarized GWs from unpolarized ones.",ai
"Using squeezed light states and balanced homodyne detection can improve gravitational wave detection. By injecting squeezed vacuum into the 'dark' port of a Michelson interferometer, quantum noise from high laser intensities can be reduced. Quadrature balanced homodyne detection enhances this method's effectiveness for detecting gravitational waves.",ai
"Einstein's theory of general relativity suggests that pressure, along with energy density, can cause gravity. The source of this gravity, known as active gravitational mass density, isn't conserved, so changes in it can create monopole gravitational waves. These waves can only be produced by astrophysical objects with changing mass. In our study, we find that relativistic fireballs, used to explain gamma-ray bursts, likely emit these waves due to high-pressure plasma with varying mass. Additionally, the expulsion of a significant initial mass-energy from the source contributes to these gravitational waves. We link these monopole",ai
"Scientists aim to confirm that black holes in the universe match the Kerr solution, a key part of Einstein's theory. This report updates progress using X-ray astronomy, gravitational lensing, stellar tidal disruption events, superradiance, and gravitational-wave observations of merging black holes.",ai
"In gravitational lensing, we use wave optics to form images. By applying the Fresnel-Kirchhoff formula to waves scattered by a lens's gravitational potential, we derive images directly from wave functions, bypassing the need for a lens equation.",ai
"A high-power laser interacting with matter can create shock waves that generate gravitational waves. We've simplified the math to find formulas for these waves' strength and power. We also looked at how these waves affect light and matter, which is crucial for detection.",ai
"We study how gravitational waves interact with dust, exploring if they lose strength (damp) as they pass through dusty or molecular environments, a key factor in gravitational wave astronomy where sources can be obscured.",ai
"Gravitational waves, predicted by Einstein's theory of relativity, have been indirectly proven by the orbital decay of the Hulse-Taylor binary pulsar. Now, scientists worldwide are trying to directly detect these waves using interferometric observatories. Initial detectors have reached their design limits, and construction is underway for advanced versions expected to detect waves from astrophysical events. The field of gravitational wave astronomy is now active. This article discusses these global efforts.",ai
"In a double inflation model, we simulate the creation of gravitational waves using a lattice method. During the transition between two phases of inflation, gravitational waves with a specific frequency are generated by fluctuations in scalar fields, amplified by a process called parametric resonance. These waves' wavelengths stretch further during the second inflation phase, potentially entering the detectable range of current gravitational wave detectors. Our findings suggest that these gravitational waves might be detected in upcoming experiments.",ai
"In the early universe, primordial gravitational waves at ultra-low frequencies could have formed during inflation. Detecting these waves is crucial to validate the inflation theory and determine the energy scale of inflation. Currently, the B-mode polarization of the cosmic microwave background is a promising method to detect these waves. We suggest an alternative detection method by studying the impact of ultra-low frequency primordial gravitational waves on a gravitational lens system with a misaligned source, deflector, and observer configuration. Our findings indicate that under specific parameter choices, this lensing system can effectively reveal these gravitational waves.",ai
"We studied how electromagnetic waves behave in gravitational wave fields. We began with a simple scenario of an electromagnetic wave traveling through a uniform, single-frequency gravitational wave. We introduced the ""surfing effect"" and explored its implications. We then extended this to any gravitational wave field. We found that due to gravitational waves' transverse nature, the surfing effect has significant observable impacts only if gravitational waves travel at a speed different from light. This could help set an upper limit on how much gravitational wave speed deviates from light speed. Upcoming precision interferometry experiments, with their micro-arcsecond resolution, will",ai
"Gravitational waves can bend light, similar to how gravity bends light in the context of gravitational lensing. This effect can occur even in changing gravitational fields. For multiple images to form, specific conditions must be met, similar to those in ordinary gravitational lensing. Some astrophysical sources of gravitational waves can meet these conditions, but the average gravitational wave background cannot. Although theoretically possible, observing multiple imaging caused by gravitational waves is highly unlikely.",ai
"Revised Text (109 words):

The detection of gravitational waves (GWs) by LIGO has sparked a need to revisit how these waves interact with matter. Previously, it was shown that GWs can interact with scalar and neutrino fields in flat spacetime. Here, we find that electromagnetic waves behave similarly when interacting with GWs in a flat background, which has implications for GW detectors. Since primordial GWs were created in the early universe, it's crucial to study their interactions in cosmological settings. This",ai
"Gravitational waves (GW) offer a unique tool to test astrophysical models, early universe processes, and fundamental physics, including General Relativity and quantum gravity. We'll introduce GW backgrounds and our detection method, then discuss constraints on models from non-detection. We'll also highlight GW from transient events, summarizing their physical implications.",ai
"We explore polarization of gravitational waves in the standard linearized general relativity framework, inspired by recent gravitational wave detections. We study how the spin (helicity) of these waves interacts with an observer's rotation or a rotating source's gravitomagnetic field. We also discuss potential polarization-dependent effects detectable by future gravitational wave detectors.",ai
"Gravitational waves, predicted by Einstein's general relativity, are ripples in spacetime. They're caused by massive, rapid events like merging neutron stars, black holes, supernovae, and pulsar rotations. Detecting these waves could revolutionize our understanding of the universe, opening a new field of ""gravitational wave astronomy"". To find them, we're upgrading current detectors like Advanced LIGO and Virgo, and even planning new ones like IndIGO or the Einstein Telescope, potentially including a site in",ai
"Gravitational waves from cosmic energy flows: We studied how energy flows, like the Cosmic Microwave Background (CMB) and Cosmic Neutrino Background (CνB), create ""gravitational wave memory"" – tiny, permanent changes in spacetime. We developed a theory linking this memory's strength to the energy flux. The result is a constantly changing metric tensor, which slightly alters the universe's expansion, giving it a quadrupole structure. While CMB-induced memory is too faint to detect, CνB and gravitational wave background memories might be measurable, offering a new",ai
"In cosmology, scalar fields often explain dark energy, inflation, and mimic dark matter. This paper suggests a scalar field can simultaneously replace all three by coupling non-minimally to gravity, using a Mexican hat potential, and breaking symmetry before inflation. Post-inflation, the field behaves like a dark fluid, mimicking dark energy and dark matter, resembling fuzzy dark matter.",ai
"The Large Hadron Collider (LHC) will soon explore the ""dark sector,"" with fixed-target experiments already searching for visible decays. A promising theory involves composite asymmetric dark matter interacting with the visible world through dark photons. This ""dark strong dynamics"" creates a complex dark sector where the lightest dark nucleon is the dark matter, and dark pion annihilation eliminates symmetric components. Dark photons solve cosmological issues and make dark hadrons long-lived in lab experiments, and they're produced via dark photons. This work discusses how to search for visible decays in these composite asymmetric dark matter models.",ai
"This review explores dark matter theories, focusing on sterile neutrinos and bosons like dark photons. It discusses detection methods via neutrino oscillations and searches for dark photons. The review also covers dark matter's creation via interactions with the dark energy field, and updates on current detection efforts.",ai
"Dark energy, thought to be vacuum energy, is described by a scale-dependent cosmological constant. The universe's matter density (dust) is a sum of visible (luminous) matter and invisible (dark) matter, similar to dark energy. The constant's exponent, approximated using known dark matter and energy densities, shows dark matter is consistently one-third of dark energy, offering an explanation for their ratio.",ai
"We propose a dark sector with an $SU(2)_X$ force, containing no fermions. We then mix this with the Standard Model's $SU(2)_L \times U(1)_Y$ forces in a non-abelian way. This creates a dark photon and stable dark matter particles from other dark gauge bosons. If both are detected, their nearly equal masses could be confirmed.",ai
"Current understanding of dark energy and matter's abundance and properties is summarized. A detailed look at supersymmetric dark matter is given, including a statistical method to explore its parameter space and implications for direct detection.",ai
"The paper presents a new method to combine dark matter and dark energy using a cosmic fluid model. This model defines the speed of sound in the cosmic fluid as a function of its equation of state (EoS) parameter. The logarithmic part of this function allows for new dynamic behaviors not seen in previous cosmic fluid models. Under specific conditions, the model acts as a unified representation of dark matter and a type of dark energy known as phantom energy. Additionally, the model can describe a scenario where dark energy eventually behaves like a constant EoS parameter greater than -1.",ai
"Current observations suggest the universe holds vast amounts of dark matter. Several candidates, like axions or WIMPs, have been proposed within extensions of the Standard Model. The Large Hadron Collider (LHC) could potentially discover and characterize these dark matter particles in the near future.",ai
"In recent years, scientists agree that about a quarter of the universe is made of dark matter. Evidence comes from galaxy rotations, gravitational lensing, hot gas in clusters, and early universe observations. A newer idea, ""Dark Stars,"" proposes that first stars ran on dark matter, not fusion. This could potentially help us detect dark matter.",ai
"In our cosmological model, we've considered dark energy (holographic and unknown types) interacting with dark matter. We've introduced two interaction terms, $Q$ and $Q'$, to account for scenarios where interactions between these primary components result in losses of other cosmic constituents. Our model works for any values of $Q$ and $Q'$. If $Q$ is less than $Q'$, some dark energy density converts into dark matter, with the rest going into the unknown energy density. Conversely, if",ai
"In a simplified model of dark matter interacting with the Higgs boson, we've found a unique, stable dark matter state. This state, called a 'dark matter ball', has lower energy per particle than a free particle state. Its core is in the electroweak symmetric vacuum, meaning it could form during the early universe's electroweak phase transition. These balls could be the primary form of dark matter, with energies and masses at the electroweak scale (around 100 GeV or 1 gram). They scatter strongly with nucleons and nuclei due to their electroweak-s",ai
"We estimate the masses of light dark matter particles and dark energy quasiparticles using astrophysical data on the densities of baryons, dark matter, and dark energy. Our quantum cosmological model treats dark energy as a condensate of primordial scalar field oscillations. A dark energy quasiparticle mass of ~15 GeV aligns with 7-year WMAP data. These quasiparticles can decay, violating CP-invariance, into baryons, leptons, and dark matter. A WIMP (Weakly Interacting Massive Particle) mass of ~5 Ge",ai
"We propose a new model of asymmetric dark matter, where both dark matter and lepton asymmetries are created simultaneously via a two-sector leptogenesis process. Right-handed neutrinos connect the Standard Model with a hidden sector housing dark matter. This model explains the lepton asymmetry, dark matter abundance, and neutrino masses simultaneously. Unlike previous models, it allows for a wide range of dark matter masses, from keV to 10 TeV, including very light dark matter without conflicting with experiments. We explore various model versions, showcasing interesting phenomenological aspects. One variant involves late decays",ai
"The cosmological model consists of two components: dark matter and dark energy, interacting only through gravity. In common dark energy models, dark matter comprises about 20% of today's total energy, with dark energy accounting for 75%. However, this distribution is reliable only for specific dark energy models. Generally, we can't determine the amounts of these dark components separately without making significant assumptions.",ai
"In this study, we examine the collapse of an unevenly distributed spherical star, composed of dark matter (a dust-like substance), influenced by dark energy. We analyze this collapse first considering dark matter and dark energy separately, then together with and without interaction. Dark energy is modeled as a perfect fluid, and we explore scenarios where the star is both marginally and significantly bound. Lastly, we investigate dark energy as an anisotropic fluid, finding results similar to a previous study (ref. [12]).",ai
"In inelastic dark matter (DM) models, we explore scenarios with a dark photon mediator and a dark Higgs boson. The dark Higgs gives mass to the dark photon and causes mass differences among dark particles. It can decay into these particles, potentially creating new DM sources at colliders. We study the sensitivity of the FASER 2 experiment to detect excited DM states decaying into DM and charged particles, considering both fermion and scalar DM types. We use two mass spectra examples where the excited state is produced solely from dark Higgs decay.",ai
"We explore if light dark matter can have the correct abundance through the decay of other dark sector particles. Our model includes right-handed neutrinos, a dark scalar, and a dark fermion. The heavier dark scalar decays into the lighter dark fermion, which is our dark matter candidate. We demonstrate that the dark scalar's decay can produce the right dark matter density. The dark fermion's mass can be in the GeV or MeV range, and it interacts very weakly.",ai
"We propose a new method to generate dark photons ($\gamma'$) in the early universe using axions ($a$) through a recently suggested dark axion portal. Dark photons, light gauge bosons in the dark sector, could be the relic dark matter if they live long enough. Our key process is a modified Primakoff process ($f a \to f \gamma'$), enabled by the axion-photon-dark photon coupling. Axions, being thermalized in the early universe due to strong interactions, can produce dark photons non-thermally through the dark axion portal coupling, leading",ai
"In a related study, lattice QCD methods reveal stable nuclear states in two-color, two-flavor QCD, making it a candidate for composite dark matter. This work examines early universe cosmology and indirect detection signatures for both symmetric and asymmetric dark matter, focusing on unique features from dark nuclei and their reactions. Today's dark matter could be composed of dark nucleons or nuclei, formed through dark nucleosynthesis. In symmetric dark matter, indirect detection signals are possible from dark nuclei annihilations.",ai
"A new theory proposes that the first stars in the universe, known as Dark Stars, were fueled by dark matter annihilation, not nuclear fusion. Dark matter particles, potentially their own antiparticles, gather inside these stars and annihilate, generating heat that powers the stars. This creates a unique stellar phase, sustained by dark matter fuel.",ai
"We propose a Zel'dovich-like model for the Chaplygin gas equation of state, P = -A/rho, suggesting a unified picture of dark matter and dark energy within a geometric framework akin to M-theory.",ai
"In the early universe, an energy flow birthed matter fields, dark matter, and dark energy during a phase transition.",ai
"We suggest a model for dark matter and dark radiation, using a strongly-interacting dark SU(5) gauge theory with fundamental and decuplet dark quarks. This model allows for light, electrically-neutral dark baryons that respect chiral symmetry and have electromagnetic form factors, along with a light dark axion. The interaction of dark baryons with standard model particles depends on a confinement scale, making them either hot or cold dark matter candidates. For a confinement scale around $10-10^3$ GeV, dark baryons with masses around $1$ Ge",ai
"A novel dark matter model, w-matter, is built on (f-SU(5))X(w-SU(5)) symmetry, lacking a Higgs field. All particles acquire mass through interactions. W-matter is invisible to us, and vice versa. At high energies/temperatures, they can transform into each other, appearing as non-conservation of energy due to undetectable dark matter. At low energies/temperatures, dark matter only interacts with visible matter via",ai
"The DAMA experiment's annual signal is consistent with its energy spectrum, a key test for dark matter theories. Mirror matter, a specific dark matter type, passes this test, unlike other candidates like WIMPs or mini-charged particles. Mirror matter's unique traits may fully explain the data, potentially solving the dark matter mystery.",ai
"The Generalized Chaplygin Gas (GCG) model unifies dark energy and dark matter. Without phantom-like dark energy, it uniquely separates into these components. This model avoids unphysical instabilities in structure formation. Notably, dark energy's dominance coincides with the start of non-linear evolution in energy density fluctuations.",ai
"We examine how bound state formation affects dark matter annihilation when it interacts via a light dark photon. We calculate the general cross section for forming these bound states, which depends on the dark matter's velocity and the dark photon's mass. For indirect detection, our findings indicate that dark matter annihilation within bound states can significantly boost signal rates beyond direct annihilation with Sommerfeld enhancement. This is most pronounced when the dark gauge coupling is strong and the dark photon's mass is less than the typical dark matter momentum in galaxies.",ai
"The Starobinsky inflation model is a simple yet observationally consistent theory. To account for dark matter, we added a ""dark sector"" that only interacts with the visible universe through gravity. In this model, decaying inflaton particles can create dark sector particles, which could be the dark matter. We focus on a scenario where dark matter is a composite particle, like a dark glueball, formed by dark non-Abelian gauge interactions. However, in the simplest setup, creating enough dark matter this way is challenging.",ai
"The review explores dark matter's history, from early studies to the 1980s' Cold Dark Matter model. It compares old and new theories about the universe's matter composition. Modern estimates for baryonic matter, dark matter, and dark energy are discussed.",ai
"We explore how non-minimal coupling between dark matter particles and a dark energy field affects their classical dynamics. When the dark matter particle mass is linked to this scalar field, we find that standard results are valid only if the dark energy field's spatial variation is smooth over the dark matter particle's characteristic size. We derive a constraint on this, dependent on the dark matter particle's mass, radius, and coupling strength to the dark energy field.",ai
"Dark matter and dark energy densities today are surprisingly similar, yet their growth patterns differ vastly. This enigma could be resolved if these two 'dark' components interact. We propose that dark matter particles' masses vary with a scalar field linked to dark energy, driven by an 'attractor' solution that adjusts their mass over time to maintain this balance.",ai
"In a rotating disk universe, the Hubble constant equals the global spin speed. This model explains dark energy and dark matter as inertial effects: dark energy as centrifugal force, dark matter as a mix of centrifugal and Coriolis forces. The model's predictions align with the standard {\Lambda}-CDM model's dark energy and dark matter parameters.",ai
"We studied how Dark Energy clusters and interacts with Dark Matter. We found that Dark Energy can create voids and overdensities in matter, depending on its background energy density evolution. Surprisingly, when coupled with Dark Matter, Dark Energy fluctuations are slightly reduced. Looking at density contrasts and scales of superclusters and voids, Dark Energy's perturbations range from $|\delta_\phi|\sim 10^{-6}$ to $|\delta_\phi|\sim 10^{-4}$, suggesting it",ai
"We explore the idea that a hidden ""dark group"" of particles, interacting with standard model particles only through gravity, could be the source of observed dark energy and dark matter. We demonstrate this is feasible and identify constraints for this dark group. Strong interactions in this group lead to a specific potential for dark meson fields, representing dark energy. Massive particles, like dark baryons, from this group make up dark matter, with masses roughly equal to the energy scale of their condensation.",ai
"Dark energy and dark matter might interact directly, non-gravitationally, potentially resolving theoretical issues. To understand these models, detailed study of cosmological perturbations is needed. However, incorrect use of dark energy's pressure perturbation can cause early-stage instabilities. Recent research uses the parametrized post-Friedmann method to calculate perturbation equations in this scenario.",ai
"We've used data from the Planck CMB and SDSS Lyman-$\alpha$ forest to set limits on how often baryons and dark matter interact, when dark matter is lighter than a MeV. We're interested in dark matter masses up to about 1 MeV, where free-streaming could reduce small-scale density fluctuations. We treated dark matter's free-streaming like warm dark matter, and showed how the interaction cross-section depends on dark matter mass.",ai
"Dark matter might interact with ""dark radiation,"" unseen particles that transmit forces between dark sector entities. Cosmological rules suggest this dark radiation should be cooler than ordinary radiation. In models where dark matter and our familiar universe interact, meeting these rules can be challenging if we assume the early universe was in thermal equilibrium. We propose a model where a long-lived particle (like a modulus) decays late, reheating the visible and dark sectors unevenly. This model can create a sufficiently cool dark sector and generate imbalances of both ordinary matter (baryons) and dark matter, all while the",ai
"We explore how changes in the sign of the $Q$-function, which gauges energy transfer between dark energy and dark matter, affect these components. Using a holographic approach, we model dark energy with a linear equation of state parameter $\omega$. Applying the second law of thermodynamics, we find that $Q$'s sign changes due to cosmic evolution cause shifts in the temperatures of dark energy and dark matter. We also discuss past and future phase transitions in these components, linked to changes in their heat capacities.",ai
"Theories suggest that dark matter and the mysterious force driving universe expansion (dark energy) interact. In these models, both dark components behave similarly over time. The mass of dark matter particles depends on the dark energy field causing current cosmic acceleration. Different scenarios vary based on how dark matter mass changes over time. This study explores how a constant interaction strength ($\delta$) between dark energy and dark matter affects our understanding of dark energy's behavior ($w_{DE}(z)$) across different cosmic distances (redshifts).",ai
"Dark matter clumps' annihilation could explain ultrahigh energy cosmic rays. This process leaves a distinctive anisotropy signal.,ai"
"In the Minimal Supersymmetric Standard Model, we've added Dark Matter and Dark Energy terms, involving a quintessence field interacting with Dark Matter. We previously used this to calculate the magnetic field during the Electroweak Phase Transition. Now, we estimate the Dark Matter mass based on the quintessence field's expectation value, using parameters from prior Dark Matter-Dark Energy interaction studies.",ai
"New Model for Dark Matter and Energy We present a new model, Stepped Partially Acoustic Dark Matter (SPartAcous), to tackle two key issues in current cosmic data: the $H_0$ and $S_8$ problems. Like the Partially Acoustic Dark Matter (PAcDM) scenario, SPartAcous has a dark matter subcomponent that interacts with dark energy at high temperatures, slowing structure growth at small scales and addressing the $S_8$ problem. However, SPartAcous introduces a light dark energy component that becomes non-relativistic",ai
"New Dark Matter Models: We introduce a unique class of dark matter models. They share common features with standard models: dark matter particles, known as WIMPs, interact weakly with the Standard Model and have masses at the weak scale. However, these models introduce a new ""dark"" non-Abelian gauge group, with dark matter particles forming multiplets under this group. This group has milli-weak coupling, and its massless dark gluons act as a form of weakly self-interacting dark radiation, contributing to the universe's energy density. In our study, we investigate the implications of:",ai
"The white paper outlines a method for indirectly detecting dark matter using antideuterons. These rare, low-energy particles, produced when dark matter annihilates or decays, have a low astrophysical background, making them promising signatures. Current and future experiments have the potential to detect these antideuterons, complementing other dark matter searches.",ai
"We suggest a dark matter model where a new SU(2) group gauges the dark sector. This sector includes SU(2) dark gauge fields, two triplet dark Higgs fields, and two dark fermion doublets (dark matter candidates). It interacts with the Standard Model sector through mixing operators. The model successfully explains PAMELA and Fermi LAT data and meets constraints from DM relic density and Standard Model precision measurements. We also study its LHC phenomenology.",ai
"In a recent study (arXiv:1106.4546), we presented a novel approach to dark matter physics, called ""dynamical dark matter."" We detailed its underlying principles and potential outcomes. Unlike common methods that assume stable dark matter particles, our framework involves many individual components that balance between cosmological abundance and lifetimes. This results in a changing dark matter abundance over time, and components can interact and decay today. Our previous paper focused on the broad theoretical aspects of this framework.",ai
