text,source
"In this work, we explore the intersection of information theory and network biology, surveying and presenting key concepts and tools. We demonstrate that Shannon's information entropy, compressibility, and algorithmic complexity capture distinct local and global aspects of both synthetic and biological data. We illustrate this with examples like the formation of giant components in Erdős-Renyi random graphs, and the retrieval of topological features from numerical kinetic properties using gene expression data. We offer exact theoretical computations, numerical approximations, and error estimates for entropy, algorithmic probability, and Kolmogorov complexity for diverse graph types, characterizing their varying and invariant",ai
"We present a molecular-focused modeling approach using a collection of Petri net models, organized into modular components within a prototype database accessible via a web interface. We chose the JAK/STAT signaling pathway, known for its complex cross-talk, as a case study. Each Petri net module represents the reactions of a single protein with its specific interaction partners. These modules can be individually displayed, executed, and automatically composed into comprehensive models containing any number of molecular species selected by the user. Each module includes metadata for documentation and can be expanded into a wiki-like minireview. The database manages multiple versions of each module,",ai
"Protocells, a type of synthetic cells, could greatly benefit synthetic biology and bioengineering if engineered to mimic natural cells. Proteinoids, discovered by Sidney H. Fox in the 1950s, are prominent protocell candidates. These protein-like molecules, composed of amino acids, can exhibit electrical excitability on their surface, oscillating between acidic and basic ions, similar to a neuron's spiking potential. However, finding the optimal preparation protocol for proteinoids can be challenging due to the wide distribution of related literature across various scientific subfields.",ai
"Understanding evolution's historical role involves giving ancient life a rerun. Current experiments limit this. By combining ancestral sequence reconstruction with synthetic biology, we can revive past life in modern settings, enhancing our understanding of historical protein roles. Meanwhile, experimental evolution lets us study live evolution under lab control. We present a new setup merging these two fields, enabling us to rewind and replay evolutionary history.",ai
"Rod-like bacteria maintain their cylindrical shapes with remarkable consistency during growth, yet they can adapt their shapes to external forces and constraints, such as growing into narrow or curved spaces. While the cylindrical shape is one of the simplest morphologies, our understanding of how shape is robustly regulated and how bacteria achieve near-perfect cylindrical shapes with high precision is still incomplete. Recent research suggests that cell-wall geometry and mechanical stress play significant roles in regulating cell shape in rod-like bacteria. This review explores our current understanding of cell wall architecture and growth dynamics, and discusses possible regulatory cues for shape regulation, both in the absence",ai
"Synthetic biology aims to design modular genetic circuits that can be assembled based on desired functions. When placed inside a cell, a circuit module forms a small subnetwork within a larger environmental network, making its dynamics influenced by potential unknown interactions with the environment. It's known that the environment's presence not only induces extrinsic noise but also memory effects, meaning the subnetwork's dynamics are influenced by its past states through a memory function unique to the environment. We explore several general scenarios for the coupling between a small module and a larger environment, with the environment composed of a chain of monomolecular reactions. We map",ai
"Biochemical reactions involving three or more reactants, known as higher-molecular reactions, significantly contribute to theoretical systems and synthetic biology. These reactions facilitate various crucial bio-dynamical phenomena like multi-stability, oscillations, bifurcations, and noise-induced effects. However, experiments can only practically handle reactions with a maximum of two reactants, termed bi-molecular reactions. To address this disparity, this paper introduces an algorithm to systematically approximate arbitrary higher-molecular reactions with bi-molecular ones, retaining their inherent stochastic dynamics. The algorithm's properties and convergence are validated using singular perturbation",ai
"The primary aim of synthetic biology is to engineer molecular controllers capable of regulating intracellular network dynamics reliably and precisely. Given the scarcity of detailed information about these networks, integral-feedback controllers (IFCs) have been proposed to manage molecular concentrations. These controllers maintain accuracy despite network uncertainties, but this is only possible if they also ensure stability. This paper demonstrates that molecular IFCs can exhibit a dangerous instability called negative-equilibrium catastrophe (NEC), where all non-negative equilibria disappear, leading to unbounded molecular concentrations. We prove that unimolecular IFCs cannot exist due to this issue.",ai
"Innovation in synthetic biology frequently relies on extensive experimental trial-and-error, specialized knowledge, and creativity. Applying rational design engineering methods could make this process more efficient, quicker, less expensive, and safer. However, this necessitates mathematical models of cellular systems, and we must then ascertain if these models can achieve our desired outcomes. In this work, we present two complementary methods to determine if a specific molecular circuit, represented by a mathematical model, can meet our design goals. We explore algebraic methods that can identify general principles ensuring the desired behavior, and we provide an overview of Bayesian design approaches that help select",ai
"Evolutionary biology inspired computer scientists to create the flourishing field of evolutionary computation, including genetic algorithms. Similarly, directed evolution of biological molecules in vitro can be seen as a practical application of genetic algorithms in biochemical experiments. The concept of building blocks, a theoretical basis for genetic algorithms, explains the success of evolutionary search. In evolutionary computation, these building blocks can be equated to domains and motifs of macromolecules in both natural and synthetic evolution.",ai
"Here's the rewritten text, preserving the core scientific meaning and avoiding Markdown Language:Four key chapters outline my primary research interests: 1) data analysis in molecular biology, 2) mathematical modeling of biological networks, 3) genome evolution, and 4) cancer systems biology. The first chapter focuses on my work in developing non-linear methods for dimension reduction. I've extended the classical principal components method with elastic maps and principal trees. Additionally, I've applied matrix factorization techniques to analyze cancer data. The second chapter explores the complexity of mathematical models in molecular biology. I present foundational ideas",ai
"Objective: This paper aims to provide an introductory overview of cryoelectron microscopy as a comprehensive data source for various systems biology fields, including promising non-local approaches like ""localomics"" and ""dynamomics"". It offers a brief summary of different cryoelectron microscopy methods and corresponding systems biology approaches, serving as a helpful framework for understanding the techniques' goals and tools. No specific methods are discussed in detail.",ai
"Biological regulatory networks rely on chemical interactions to process information. Designing such molecular computing systems is a significant challenge in synthetic biology and related fields. The chemical reaction network (CRN) model simplifies chemical interactions, enabling logical reasoning about the computational capabilities of chemical kinetics. In this work, we concentrate on function computation using CRNs, considering the initial concentrations of certain species as input and the equilibrium concentration of another species as output. We are particularly interested in CRNs that are rate-independent (the computation must be accurate regardless of the reaction rate law) and composable ($f \circ g$ can be",ai
"Objective: A key aim in synthetic biology is to engineer genetic networks with specific functions. However, creating biological devices that function as intended is currently challenging and experimentally uncovering flawed designs is costly. To tackle this, we present a fully automated framework that enables the formal verification of synthetic gene networks' correctness in a computer (in silico) using rich, high-level functional specifications.*Model Construction: For a given device, we automatically create a mathematical model using experimental data that describes the components it consists of. The model's structure ensures that all experimental observations are accounted for and allows us",ai
"Synthetic biology's potential for creating intricate cellular circuits to tackle complex calculations extends beyond experimentation and theory. These circuits could handle challenging tasks like decision-making, data storage, or signal processing. As Gene Regulatory Networks (GRNs) are the primary method for synthetic designs, it's beneficial to understand their capabilities and how classical neural network approximations can apply. This paper explores this potential, demonstrating that feed-forward GRNs can perform classic machine intelligence tasks, marking two significant steps towards artificial intelligence success.",ai
"Biological systems' complex structures and dynamics rely on specific, timely biomolecular interactions. Many of these interactions occur within flexible lipid membranes, where biomolecular agents control cell adhesion, motility, and tissue formation. Multivalent interactions, facilitated by reactive linkers confined to deformable substrates, are crucial in both biological processes and the design of synthetic-biological platforms and advanced biomimetic materials. This review explores recent progress in studying and modeling biomimetic systems where synthetic linkers enable multivalent interactions between fluid, deformable colloidal units like lipid vesicles and emulsion droplets. Often, these linkers are created using synthetic",ai
"Coral reefs are crucial for the balance of marine ecosystems, serving as habitats for numerous organisms. They support the reproduction and growth of diverse marine species. This article explores key factors affecting coral lifecycles and reef health, including ocean acidification, deoxygenation, and physical parameters like flow rate and surface area. Ocean acidification is driven by the amount of dissolved carbon dioxide (CO2), which releases H+ ions when it reacts with calcium carbonate compounds in the ocean.",ai
"Ocean acidification poses a significant risk to deep-sea corals, potentially causing rapid and substantial loss of the reef structures they create. The weakening of crucial structural components in coral reef frameworks can lead to large-scale habitat collapse, reducing their ability to support biodiversity. The process of coral degradation and collapse can be explained through a combination of lab experiments and mathematical models. We combine data from electron back-scatter diffraction, micro-computed tomography, and micromechanical experiments, supported by molecular dynamics and continuum micromechanics simulations, to forecast the failure of coral structures as they become more",ai
"""The reduction of computational effort is beneficial for simulating marine ecosystem models. Employing a marine ecosystem model, evaluating and validating annual periodic solutions (steady annual cycles) against observed data is essential to identify biogeochemical processes that impact the global carbon cycle, for instance. For marine ecosystem models, the transport matrix method (TMM) significantly reduces simulation runtime and allows for larger time steps. However, choosing an appropriate time step is challenging, balancing accuracy and runtime reduction. In this paper, we introduce different algorithms that automatically adjust time steps during the computation of a steady annual cycle using the TMM.""",ai
"Parameter identification for marine ecosystem models is crucial for evaluating and validating these models against real-world data. Surrogate-based optimization (SBO) is an efficient method to optimize complex models. SBO uses a less accurate but faster (low-fidelity) model, combined with a suitable correction method, to replace the expensive (high-fidelity) model, enhancing the low-fidelity model's accuracy. To create a cheap low-fidelity model, we explored three methods to estimate the annual periodic solution (a steady annual cycle) of a marine ecosystem model: first, reducing the number of spin-up iterations (using",ai
"Marine plankton play a vital role in carbon sequestration, oxygen production, global climate regulation, and ecosystem functioning. Planktonic ecosystems are contained within moving, stretching, and diluting patches of water. These processes create variations at different scales, affecting overall ecosystem properties, but are challenging to describe. We propose a theoretical framework that considers all these aspects, tracing the water patch carrying a drifting ecosystem along with its physical, environmental, and biochemical characteristics. The model accounts for patch dilution and internal physical mixing based on oceanic strain and diffusion. Ecological dynamics are represented by an idealized nutrient and phyt",ai
"Marine ecosystem models are crucial for evaluating the role of ocean life in climate change and identifying key biogeochemical processes. To assess these models, finding a unique annual cycle (steady annual solution) is desirable. We conducted numerous simulations starting from varied initial concentrations for a series of increasingly complex biogeochemical models. Results showed that all simulations converged to the same steady annual cycle, regardless of initial conditions. Some approximations in numerical methods led to unstable results.",ai
"Ecosystems worldwide face significant threats from human activities and climate change, but it's uncertain which regions are most at risk. This study assesses the resilience of primary productivity indicators for both marine and terrestrial ecosystems globally. Up to 29% of global terrestrial ecosystems, and 24% of marine ecosystems, exhibit signs of resilience decline. These signs are present in all biomes, but the Arctic tundra and boreal forests, as well as the Indian Ocean and Eastern Pacific, are particularly affected. While the findings may underestimate the true extent of the issue, they help pinpoint high-risk",ai
"The simulation and optimization of coupled ocean circulation and ecosystem models in three dimensions is a major challenge in numerical climate research. This paper introduces a scientific toolkit designed to assist researchers by establishing clear coupling interfaces, offering advanced numerical methods for simulation, parallelization, and optimization, using only freely available and largely platform-independent software. The toolkit provides a user-friendly coupling interface (API) for marine ecosystem or biogeochemical models, and heavily relies on the Portable, Extensible Toolkit for Scientific Computation (PETSc) from Argonne National Laboratory for a wide range of parallel linear and non-linear sol",ai
"To effectively manage marine fisheries using an ecosystem-based approach, long-term forecasts of fish stock development, accounting for changing environmental conditions, are crucial. These forecasts can be provided by comprehensive ecosystem models that integrate existing physical and biogeochemical ocean models with advanced fish stock models. Commonly used fish stock models include Individual-Based Models (IBMs) and those based on Advection-Diffusion-Reaction (ADR) equations. Here, we introduce a new fish stock model called SPRAT, designed for end-to-end ecosystem modeling using Population Balance Equations (PBEs). SPRAT combines the benefits of IBMs",ai
"In this work, we introduce a physically-based accounting framework for the Earth System, focusing on Planetary Boundaries. We demonstrate that human activities' impact on these boundaries can be represented using a Landau-Ginzburg phase transition physical model. We illustrate this with the interaction between climate change and ocean acidification, linking the concentration and flux of substances in Planetary Boundaries, as proposed by Rockström and colleagues, to underlying thermodynamic transformations, measurable using our Landau-Ginzburg inspired model.",ai
"Meso- and submesoscale features (fronts, eddies, filaments) in surface ocean currents significantly impact marine ecosystems, influencing the foraging and movement of top predators like tuna, birds, turtles, and cetaceans. This study centers on the role of submesoscale structures in the Mozambique Channel on the distribution of the Great Frigatebird. We employed a novel dynamical approach, the Finite-Size Lyapunov Exponent (FSLE), to identify Lagrangian coherent structures (LCSs) in the Channel's surface flow over two months (August",ai
"Marine ecosystem models are created to comprehend and mimic biogeochemical processes within marine ecosystems. Parekh, Follows, and Boyle proposed the $PO_4$-$DOP$-$Fe$ model for coupled phosphorus and iron cycles in 2005, with the phosphorus cycle ($PO_4$-$DOP$ model) commonly used in parameter identification. This study's mathematical analysis focuses on the existence of solutions and parameter reconstruction from available data, both crucial aspects of numerical model evaluation and validation that have not been fully addressed. We find transient, stationary, and",ai
"In 2005, the Royal Society's report ""Ocean Acidification Due to Increasing Atmospheric Carbon Dioxide"" projected a potential drop in average ocean pH by 0.5 units by 2100. This projection is shown to be based on a linear extrapolation from very limited data. Moreover, the current understanding of ocean mixing and the relationship between pH and atmospheric carbon dioxide concentration does not support this linear extrapolation.",ai
"We introduce a new stochastic model, derived from a 0-dimensional version of the established biogeochemical flux model (BFM), that accounts for temperature random fluctuations in natural systems, providing a more realistic description of real marine ecosystem dynamics. Our study focuses on analyzing the impacts of randomly varying temperature on lower trophic levels of the food web and ocean biogeochemical processes. Specifically, we model temperature as a stochastic process driven by an additive self-correlated Gaussian noise, with varying correlation time and intensity. Our findings show shifts in plankton population dominance, with regimes ranging from coexistence to exclusion of certain populations.",ai
"Marine microalgae are abundant in oceans and have significant ecological roles. Automatically identifying and locating them in microscopy images would greatly aid in developing marine ecological environment monitoring and water quality assessment systems. We introduced a novel dataset for marine microalgae detection, featuring images of various algal genera and different states of the same genus. We ensured class imbalance in the dataset and included mixed water sample images in the test set to mimic real-world conditions. We then trained, validated, and tested TOOD, YOLOv5, YOLOv8, and RCNN variants on this dataset. The",ai
"Marine viruses significantly influence the composition of microbial communities, thereby playing a crucial role in global biogeochemical cycles. Accurately understanding and predicting their ecological and evolutionary dynamics in marine ecosystems is therefore vital. The infection cycle of these viruses is modeled in two distinct ways. In one model, there's a fixed delay between infection and offspring release. The other model releases offspring at random times, following a fixed release rate. Previous studies have noted quantitative differences between these models, with the latter often used as a simplified version of the former. However, recent evidence suggests that this simplification may not hold true.",ai
"The Bay of Bengal (BoB) receives a large amount of freshwater from rivers and rain, leading to strong stratification and a thick barrier layer that prevents vertical mixing, resulting in low productivity. This study aims to model the pH of the BoB region and understand how factors like sea-surface temperature (SST), sea-surface salinity (SSS), dissolved inorganic carbon (DIC), and total alkalinity (TALK) influence the seasonal changes in sea-surface pH. Sensitivity experiments were conducted to examine the role of each factor. The findings indicate that SST, SSS, and DIC",ai
"The reduction of computational costs for marine ecosystem models is crucial for studying and identifying key biogeochemical processes, as these models are computationally intensive. To lower these costs by using larger time steps, we examined the accuracy of steady annual cycles (an annual periodic solution) calculated with varying time steps. We compared the accuracy across a range of biogeochemical models with increasing complexity, using offline simulations based on the transport matrix approach. Remarkably, we found that larger time steps still produced nearly identical solutions for each model, suggesting that using larger time steps can significantly reduce runtime with only a minor loss of accuracy.",ai
"Climate change is an increasingly urgent concern, with many studies focusing on its long-term effects on agriculture, land resources, and biodiversity. However, research on marine life is less common. Our research examines existing data on mangrove populations (groups of shrubs or small trees in saline coastal areas) and their relationships with climate change factors, such as temperature, ocean heat, sea levels, and salinity. Mangroves are crucial to ocean ecosystems due to their protective role for other marine life and their high carbon absorption rate.",ai
"""Given the escalating global problem of plastic pollution, it's high time the tech industry contributes. This study seeks to evaluate if deep learning can accurately differentiate between marine life and human-made debris underwater. The goal is to determine if we can safely clean up our oceans using AI without disturbing the sensitive balance of aquatic ecosystems. Our research focuses on using Convolutional Neural Networks (CNNs) for ecosystem protection, not just waste collection. We created a custom deep learning model using an original database of 1,64",ai
"The marine ecosystem is rapidly changing, showing significant biodiversity loss and the northward shift of tropical species into temperate waters. Closely observing underwater environments and their inhabitants is crucial to understand these changes and develop protective measures. However, tracking biodiversity in vast, unmanageable environments like the oceans can be challenging. Passive Acoustic Monitoring (PAM), which uses hydrophones to record underwater sounds, is a widely used and effective method for monitoring marine biodiversity. Many aquatic animals produce distinct sounds that can help identify",ai
"Mahi-mahi (Coryphaena hippurus) are highly migratory, yet the environmental factors driving their wide distribution are poorly understood. This study explored how temperature affects their aerobic scope and swimming performance. Fish were acclimated to four temperatures within their natural range (20, 24, 28, and 32°C; 5-27 days), and critical swimming speed (Ucrit), metabolic rates, aerobic scope, and optimal swim speed were measured. Maximum aerobic scope and Ucrit occurred in fish acclimated to 28°C. Fish acclimated to",ai
"Marine plastic debris is a significant global environmental concern. Sun-micron plastic particles, with a maximum size of 20 microns, pose the greatest threat to marine ecosystems. Accurate methods to quantify these particles in natural environments are crucial to understand the scale of the problem. Using an optical micro-Raman tweezers setup, we identified the composition of particles in marine aggregates from Okinawa's coastal surface waters. Single-particle chemical analysis revealed that low-density polyethylene dominated, accounting for 75% of the analyzed sub-micron plastics. Our findings show plastics present at all sampling sites.",ai
"3D Corporate Tourism in Marine Sciences: A collaborative approach to drive innovation in science, engineering, and design. Global experts in these fields work alongside local Malaysian specialists in marine and coastal environments. Together, they explore, develop, and design intricate materials and designs inspired by nature on-site, for instance, at UKM's Marine Ecosystem Research Centre and Malaysian Marine Parks. This process involves creating initial biomimetic prototypes and unique designs, fostering new connections and partnerships between international and local professionals. The goal is to chart new territories in emerging engineering and design fields",ai
"Satellite remote sensing and global biogeochemical models have transformed the study of ocean biogeochemical cycling. However, comparing these datasets over time and space is challenging due to the ocean's strong spatial-temporal structuring. This study demonstrates that the Wasserstein distance is a powerful tool for utilizing these structured datasets to improve marine ecosystem and climate predictions. Unlike common methods like root mean squared error, which only consider magnitude differences, the Wasserstein distance also quantifies differences in terms of spatial displacement. As a test case, we examine Chlorophyll-a (a key indicator of phytoplankton biomass) in the North-E",ai
"Recent explosion in echosounder data availability from various ocean platforms offers unparalleled chances to observe marine ecosystems at large scales. However, the lack of methods to automatically identify and summarize key spatio-temporal echogram structures hinders effective and wider use of these rich datasets. To tackle this, we introduce a data-driven method using matrix decomposition. This method creates compact representations of long-term echosounder time series using inherent data features. It follows a two-step approach: first, it removes noisy outliers using Principal Component Pursuit, then it uses a temporally smooth Nonnegative Matrix Factorization to",ai
"""In coastal oceanic waters, the movement of young marine organisms (dispersal) maintains ecological connections, shaping biological communities and providing ecosystem services. Current integrated management strategies for long-term service provision overlook the significance of dispersal and larval connectivity. A new spatial optimization model is presented to maximize potential ecosystem service provision in coastal areas by considering the role of dispersal and larval connectivity. This model combines a proven coastal circulation model that simulates real-world larval transport patterns, which in turn influences biological connectivity and productivity, with additional spatial layers outlining potential ecosystem services. The spatial optimization process""",ai
"Global warming is expected to significantly affect ocean ecosystems. Fish behavior serves as a crucial indicator of changes in these marine environments. Therefore, the automatic recognition of key fish behaviors in videos is a valuable tool for marine researchers, allowing them to study climate change-related issues. We provide a dataset of sablefish (Anoplopoma fimbria) startle behaviors in underwater videos and explore the use of deep learning (DL) methods for behavior detection on this dataset. Our proposed detection system identifies fish instances using",ai
"The offshore wind energy sector has grown significantly over the past two decades, serving as a renewable energy source for coastal countries. While Europe has been at the forefront of this growth, it is now expanding globally. Until now, most wind farms have been built in well-mixed, shallow waters near the shore. However, as the sector continues to grow, it is venturing into deeper waters and a new environment: seasonally stratified shelf seas. These areas, where water density varies with depth, play a crucial role in primary production, marine ecosystems, and biochemical cycles. The construction of wind farm infrastructure in these",ai
"Despite the significance and fragility of small island nations and their ecosystems, they often lack sufficient observations to provide foundational or long-term insights into climate variability and change. Global climate models typically don't have the detail to include these islands. Many studies in climate observation, modeling, and past climates rely on an assumption that equates near-surface marine and terrestrial climates on islands, which can impact island societies and resources. We explore the accuracy of this assumption by comparing monthly average observations from 17 diverse tropical islands worldwide with those from nearby ocean buoys.",ai
"AEROS is a 3U CubeSat designed to test technology for a future ocean-monitoring satellite constellation, focusing on the Portuguese Atlantic region. It carries a miniaturized, high-resolution Hyperspectral Imager (HSI), a 5MP RGB camera, and a Software Defined Radio (SDR). Data collected by these sensors will be processed and made available to users through a new web-based Data Analysis Center (DAC). The HSI has 150 spectral bands, covering visible to",ai
"Objective: This study aims to pinpoint the primary influences on the geomorphological changes in the Mariana Trench, Earth's deepest point, situated in the western Pacific Ocean. The focus is on the impact of steepness angle and sediment compression structure. The Mariana Trench hosts a intricate ecosystem with interconnected elements: geology (sediment thickness and tectonics involving four intersecting plates: Philippine, Pacific, Mariana, and Caroline), and bathymetry (location coordinates, slope angle, depth values at observation points). To analyze this complex system, a multi-faceted approach was employed, incorporating statistics",ai
"The demand for renewable energy is expected to lead to a 40 times increase in offshore wind power generation in the European Union by 2030. While many local impact studies have been conducted on specific marine populations, the broader ecosystem effects of offshore wind farms are still not well understood. Our research aims to determine if the accumulation of epifauna, primarily the filter-feeding Mytilus edulis (blue mussel), on turbine structures impacts pelagic primary productivity and overall ecosystem function in the southern North Sea. We will estimate the potential distribution of these mussels, enhanced by human activity,",ai
"Ocean currents and connectivity are key factors in shaping marine populations and designing Marine Protected Areas (MPAs). We suggest a method that combines Lagrangian transport modeling and new tools from Network Theory to analyze marine connectivity in the Mediterranean. This approach models larvae with varying durations and seasonal timings as passive particles moving in a simulated ocean surface flow, creating a network of connected areas. Hydrodynamic provinces are then identified within this network, defined by boundaries that align with various oceanographic features. By analyzing the frequency of these boundaries, we determine the spatial scales and geographic structures that govern larval dispersal across the entire",ai
"The rapid growth of blockchain-based platform ecosystems in recent years has led researchers across different fields to investigate the factors contributing to their successful implementation. However, creating a blockchain-based platform ecosystem presents numerous challenges for the platform sponsor, which can impact industry-wide adoption and, consequently, the platform's success. This study tracks the evolution of TradeLens, a prominent global shipping platform ecosystem powered by blockchain technology. It analyzes the factors influencing industry-wide adoption among global supply chain actors by examining platform value drivers and platform governance",ai
"Shelf and coastal sea processes span from the atmosphere to the seafloor, driven by local physical, chemical, and biological interactions, and influenced by transport and strong spatial gradients. Current models struggle to describe these interconnected domains and processes due to limited integration and modularity, which hampers data exchange and component sharing, favoring specific physical driver models. We introduce MOSSCO (http://www.mossco.de), a new, flexible system designed to tackle coastal coupling challenges and applications.",ai
"High-frequency sonar systems, deployed on various ocean observing platforms, generate vast amounts of water column sonar data at an unprecedented rate from all ocean regions. Efficiently analyzing these data, either across different sonar instruments or with other oceanographic datasets, is crucial for understanding how marine ecosystems respond to rapid climate change. We introduce Echopype, an open-source Python software library designed to meet this need. Echopype standardizes water column sonar data from diverse instruments following a community convention and encodes data using the widely adopted netCDF data model, enabling intuitive and user-friendly exploration of sonar data, regardless of the",ai
"The Internet of Underwater Things (IoUT) is a developing communication system designed to connect underwater objects in marine and underwater environments. IoUT is closely tied to intelligent boats and ships, smart shores and oceans, automated marine transport, positioning and navigation, underwater exploration, disaster prediction and prevention, and intelligent monitoring and security. Its impact spans from small scientific observatories to mid-sized harbors and global oceanic trade. IoUT's network architecture is inherently diverse and must be robust to function in harsh conditions, presenting significant challenges in underwater communication while relying on limited energy resources. Furthermore, managing the volume,",ai
"The variability, frequency content, and vertical structure of near-surface oceanic kinetic energy (KE) are crucial for understanding air-sea interaction, marine ecosystems, operational oceanography, tracking pollutants, and interpreting remotely sensed velocity data. In this study, KE from high-resolution global simulations using the HYbrid Coordinate Ocean Model (HYCOM) and the Massachusetts Institute of Technology general circulation model (MITgcm), at the sea surface and 15 meters depth, are compared with KE from und",ai
"In the marine ecosystem, a notable characteristic is the consistent size spectrum, where the abundance of organisms, when plotted against their weight, adheres to a power law over nearly ten orders of magnitude. This regularity suggests that ocean population dynamics exhibit approximate scale-invariance. Leveraging this invariance, we develop and solve a size-structured dynamical population model. Commencing with a Markov model that incorporates fundamental processes such as predation, reproduction, maintenance respiration, and intrinsic mortality, we proceed to derive...",ai
"""While significant progress has been made in understanding the effects of specific stressors on individual marine organisms, there's ongoing debate about how multiple stressors simultaneously affect both individual species and marine ecosystems. We present a modeling tool (OSIRIS) to combine the impacts of multiple simultaneous stressors. This model is computationally efficient and has been demonstrated using a simplified, non-spatial, coarse-grained representation of a temperate marine ecosystem. This version can replicate a wide range of dynamic responses. The results show that the extent of synergistic interactions is key in determining sensitivity to changes, particularly for higher trophic levels, which may respond non-line",ai
"We investigate the interaction of hydrodynamic mesoscale structures and plankton growth in the wake of an island, influenced by coastal upwelling. Our primary interest lies in understanding how localized plankton blooms form in vortices. We employ a coupled system: a kinematic flow model that mimics mesoscale structures behind the island and a simplified three-component marine ecosystem model. Our findings demonstrate that prolonged nutrient and plankton residence times near the island and the confinement of plankton within vortices are crucial for",ai
"We show that a simple model based on the reaction-diffusion-advection (RDA) equation, driven by realistic surface velocities and nutrients, can effectively replicate the distributions of surface phytoplankton chlorophyll in the tropical Pacific. Using this low-complexity RDA model, we examine the scale relationships of different drivers' (turbulent diffusion, mean and eddy advection, primary productivity) impacts on phytoplankton chlorophyll concentrations. In the 1/4° (~25km) model, advection significantly influences the rate of primary productivity, while turbulent diffusion has a relatively minor",ai
"Empirical observations in marine ecosystems suggest that the balance between biological and advection time scales may explain species coexistence. To understand this, we measure the time to fixation in neutrally evolving populations in chaotic flows. Counterintuitively, the variation of time scales does not simply lie between the no-flow and well-mixed limits; instead, fixation is slowest at intermediate Damköhler numbers, indicating prolonged species coexistence. Our analysis reveals that this slowdown is caused by increased spatial organization at these",ai
"Planktonic organisms are crucial to marine ecosystems: they form the base of the food chain, connect the atmosphere to the deep ocean, and impact global biogeochemical cycles. Researchers now use imaging technologies to study these organisms in their natural environment. These images offer a chance to model and understand plankton ecosystems, but the data can be vast. For instance, the Imaging FlowCytobot (IFCB) at Woods Hole Oceanographic Institution has been continuously imaging plankton since 2006, generating over 700 million samples. Manually classifying such a large image collection is unreal",ai
"The high population density in coastal areas, besides direct human use, is causing rapid change and degradation of marine ecosystems. Activities like fishing, combined with environmental factors like climate change, pose significant threats to marine biodiversity and affect the services these ecosystems provide. In the southern and southwestern coasts of Portugal, the deep-water crustacean trawl fishery is also affected. This fishery has substantial impacts on various species and results in high levels of unwanted catches. However, considering the entire ecosystem, the fishing impacts along the food web, including interactions between and among species caught, are not well understood. These impacts",ai
"Pacific Ocean Neutrino Experiment (P-ONE)P-ONE is a proposed large-scale neutrino telescope, planned to be situated in the deep-sea of the north-east Pacific Ocean. An international group of researchers, collaborating with Ocean Networks Canada's optical deep-sea data and communications network, aims to deploy an array of kilometer-long mooring lines in the Cascadia Basin, approximately 300 miles west of Vancouver Island, at a depth of around 2660 meters",ai
"Continuous and autonomous measurement of total dissolved inorganic carbon (TCO2) in the oceans is crucial for understanding key climate change factors like ocean absorption of atmospheric CO2 and ocean acidification. To achieve this, compact chemical analysis systems are needed that can be integrated into the existing Argo ocean float network for long-term, unattended depth profiling of dissolved CO2 with the precision of lab-based analysers. A microfluidic conductivity-based method shows promise for this miniaturization. Ensuring a sufficient reagent payload for over 3 years of operation is a vital",ai
"Ocean fronts can lead to nutrient buildup and impact underwater sound propagation, making precise ocean front detection crucial for marine fisheries and national defense. Existing methods have either low accuracy or primarily use binary classification, overlooking the distinct characteristics of various ocean fronts across different sea regions. To address these issues, we introduce a semantic segmentation network called Location and Seasonality Enhanced Network (LSENet) for pixel-level, multi-class ocean front detection. This network incorporates a channel supervision unit that considers the seasonal attributes of ocean fronts.",ai
"Microplastics, particularly PS-COOH, are increasingly studied for their impact on marine microorganisms. Research shows they harm marine molluscs, algae, and monads. This study examines the effect and mechanism of 80 nm PS-COOH microplastics on Antarctic marine yeast, Rhodotorula mucilaginosa AN5. Bacterial counts, Scanning Electron Microscopy (SEM), and metabolite analysis were used. Findings indicate that 50 mg/L PS-COOH inhibits yeast cell",ai
"""Energy storage systems are crucial for enhancing grid adaptability as renewable energy sources, which are variable, become more prevalent. We suggest an insurance contract that fairly reimburses energy storage systems for providing flexibility. This contract opens up more market opportunities for these systems while also encouraging higher integration of renewables into the grid. In a day-ahead market, where generators, including renewables and storage owners, submit bids for the next day's operation, renewable generators may not meet their scheduled production due to uncertainty, incurring penalties. To mitigate these penalties, we propose an insurance contract between a renewable energy producer and a",ai
"""As renewable energy sources and energy storage devices become more prevalent in power systems, it's crucial to assess system costs using the Levelized Cost of Energy (LCOE) method. This paper introduces a new metric, Levelized Cost of Delivery (LCOD), to calculate LCOE for energy storage. Existing LCOE definitions for renewable energy systems are reviewed, and it's shown that conventional LCOE methods are not suitable for evaluating renewable energy storage systems. A new approach is proposed to address this need",ai
"Proposed Roadmap for Italy's Complete Energy Transition to Renewable Sources:Goal: Transition Italy's entire energy demand to be met by electricity generated from low-cost, renewable sources: solar photovoltaic (PV), wind, and hydroelectric power. Assessment: We evaluate the necessary additional power generation capacity and storage requirements, along with associated costs, return on investment (ROI), and payback time. Storage Solution: Given cost-effectiveness, renewable nature, and scal",ai
