text,source
"Scientists seek signs of life on other planets by looking for water vapor in their atmospheres. Earth-like planets with liquid water on their surface are prime targets. Recent studies focus on directly imaging these planets using reflected light, with the HabEx and LUVOIR projects being notable examples. To understand how much water vapor these missions could detect, researchers simulated spectra of various water vapor amounts in Earth-like exoplanet atmospheres.",ai
"Astronomers are actively searching for potentially habitable planets outside our solar system, hoping to find signs of life. A key indicator is oxygen in the atmosphere, typically produced by photosynthetic organisms. However, we've discovered a new way oxygen could form on these exoplanets without life. Titanium dioxide (titania), when exposed to certain types of light, can split liquid water molecules, creating oxygen. This process, called photocatalysis, could potentially generate abiotic (non-biological) oxygen on exoplanet surfaces, providing an alternative explanation for oxygen-rich atmospheres.",ai
"To determine if an exoplanet could support life, scientists look at key features like temperature and atmospheric loss. Our study shows that Earth-sized planets in the habitable zone around certain stars (M-dwarfs) may have lower chances of being habitable than Earth. This is due to higher UV radiation and closer proximity to their star. We calculated the likelihood of life for two known exoplanets, Proxima b and TRAPPIST-1e, finding it to be much lower than Earth's.",ai
"Transiting exoplanets have broadened and enriched the exoplanet field, offering insights into their atmospheres and structures. The Kepler mission has discovered many planets, including some smaller than Earth. Its data now reaches into stars' habitable zones, revealing Earth-sized planets within. We focus on Kepler-69c, a potential candidate, providing updated orbital details and a thorough analysis.",ai
"This paper outlines criteria for choosing potential target stars for finding Earth-like planets, focusing on stars' habitability aspects. Future missions will study such planets around nearby F, G, K, and M stars. We must carefully select from hundreds of potential targets to create effective search missions. Using the Darwin All Sky Star Catalogue, we discuss selection criteria, categorized sub-catalogues, and the impact of stellar activity on habitability.",ai
"Exoplanet searches around M dwarfs have found many Earth-like planets. Some may have temperate climates suitable for liquid water. However, models suggest these planets might have too much or too little water, making habitable ones scarce. Our new model, considering water enrichment from atmospheric hydrogen oxidation, shows that habitable, Earth-like planets around M dwarfs could be more common than thought.",ai
"Future space missions like HabEx and LUVOIR will choose target stars to maximize the number of Earth-like exoplanets they can study. Since they aim to detect signs of life (biosignatures), they should also consider how many biosignatures might be found around each star. In this study, we created a way to estimate the relative number of biosignatures for potential target stars, based on a model of what makes a planet habitable and how biosignatures form. We used MESA stellar models to track how the habitable zone changes over time, and tested three simple models",ai
"Scientists have long sought an Earth-like planet outside our solar system, but only recently have we had the technology to find one. In the past few decades, we've discovered hundreds of these exoplanets, fueling hope for an Earth-like discovery soon. We've created a new way to measure a planet's potential habitability and used it to predict when the first Earth-like exoplanet will be found. Analyzing currently known exoplanets, we predict this discovery will be announced in the first half of 2011, with the most likely date being early May 20",ai
"New Method to Estimate Atmospheric Loss on Exoplanets We've developed a simplified method to estimate the radius of a planet's magnetic shield (magnetosphere) around stars ranging from 0.08 to 1.3 times the mass of our Sun. This magnetosphere protects the planet's atmosphere from being stripped away by stellar winds. We've calculated the unprotected surface area for the harshest environments: planets orbiting GKM-type stars and very low-mass stars at the edges of the habitable zone. Using this unprotected surface, we've created a likelihood function to predict",ai
"M dwarfs, the most common stars in our Milky Way galaxy, host many of the known exoplanets. Some of these planets, ranging from smaller than Earth to much larger than Jupiter, orbit within their stars' habitable zones (HZs), where liquid water could potentially exist on their surfaces. While many of these planets might not support life due to harsh conditions, their moons could potentially harbor life for extended periods and are thus interesting targets for further study. This study aims to assess the potential habitability, stability, and detectability of these exomoons. We begin by",ai
"The quest for potentially habitable worlds beyond our Solar System is a captivating scientific endeavor. To justify the significant investment in infrastructure and satisfy public curiosity, we need carefully designed experiments that yield clear insights. So far, most efforts have focused on studying individual planets intensively to assess their suitability for life. However, this approach is complex due to the variety of exoplanets and the limited data available for each.",ai
"We're searching for the best locations to find Earth-like planets (exo-Earths) among known exoplanets. While the impact of a Jupiter-like planet on Earth's habitability is debated, we study 51 systems with at least one such planet. Using computer models, we find stable zones in these systems where an Earth-sized planet could potentially exist. Our research yields 16 promising candidates.",ai
"The abundance of clinical data is driving innovation in healthcare. This includes using medical records and data from health devices, powered by machine learning, particularly deep learning. This combination is transforming healthcare through its secondary use of data.",ai
"Challenge: Traditional machine learning in healthcare struggles with high-dimensional data and capturing time-dependent patterns. It requires manual feature selection and engineering, which is laborious and may miss crucial temporal dependencies. Solution: Deep learning methods have shown promise by automatically learning from raw, high-dimensional healthcare data, capturing complex interactions and temporal patterns. This review explores these advancements.",ai
"In the past ten years, deep learning has rapidly advanced and been applied in various fields, but its use in healthcare, particularly in remote areas, has been limited. A major hurdle is the scarcity of labeled training data in healthcare, due to privacy concerns and limited patient populations. To address this, the dissertation presents methods to apply deep learning in healthcare. Traditionally, diagnosing diabetic retinopathy requires trained eye specialists and costly equipment, making it challenging to provide eye care services in remote areas and prevent avoidable blindness.",ai
"Machine learning (ML) holds great potential in healthcare, but its successful use relies on understanding its development process. We provide a clear, adaptable overview of this process and detail the creation of a deep learning system for detecting aortic aneurysms in CT scans. We hope this information aids other healthcare providers in their ML projects.",ai
"Recent advancements in deep learning have sparked interest in using it to predict medical events from longitudinal healthcare data, with models showing promising accuracy. However, to gain clinicians' trust, models must provide clear explanations for their predictions. Currently, there's a lack of thorough evaluation of these models' explainability, especially in comparing traditional (like XGBoost) and deep learning methods (like LSTM with Attention). Moreover, what's considered a good explanation can vary among clinicians. Our study is among the first to compare the explainability of these two types of models, both overall and for each prediction, using real",ai
"Deep learning models (DNNs) have transformed fields like computer vision and speech recognition, and are now expanding into healthcare. Yet, few studies compare their performance with traditional machine learning models and scoring systems in healthcare. This study compares deep learning models, a machine learning ensemble (Super Learner), and scoring systems (SAPS II, SOFA) on tasks like mortality and length of stay prediction using the public MIMIC-III dataset.",ai
"Opioid Use Disorder (OUD) is a pressing U.S. health issue, annually costing billions in healthcare, lost productivity, and crime. Analyzing longitudinal healthcare data is vital for addressing such real-world issues. We introduce MUPOD, a novel multi-stream transformer model for OUD identification, using real-world longitudinal data. MUPOD simultaneously analyzes multiple healthcare data types like medications and diagnoses, focusing on segments within and across these data streams. Tests on data from 392,492 patients with chronic back pain",ai
"In recent years, machine learning (ML) and deep learning (DL) methods have been widely used in healthcare, demonstrating excellent results in tasks like predicting heart attacks from simple heart signals and assisting in medical image diagnosis. Despite their impressive performance, there are still concerns about their reliability in healthcare, given the sector's complex security and privacy challenges. Recent findings show that ML/DL systems can be manipulated by adversarial attacks. This paper explores various healthcare applications that use ML/DL, focusing on their security and privacy aspects and the challenges they face.",ai
"Problem: Online health communities offer many intervention choices, overwhelming users who lack experience or knowledge, potentially decreasing engagement. Solution: This study presents a recommendation system designed to help users choose healthcare interventions effectively. This system, based on the 'multi-armed bandit' (MAB) model, adapts to users' changing preferences and offers diverse recommendations. This approach aims to enhance user engagement and health management.",ai
"Deep learning is transforming fields like healthcare, transport, finance, and science, but it's often hard to understand how these models make decisions, a problem known as the ""black box"" issue. This is particularly important in human-centric areas like healthcare, where understanding the reasoning behind critical decisions can be life-saving. Most interpretability research has focused on image processing, while less attention has been paid to understanding deep learning models that process sequences, like time-series data.",ai
"In healthcare, using automated decision aids requires human oversight to build trust and ensure patient-specific reliability. While deep learning methods excel, they lack the ability to represent uncertainty, hindering patient-centered care. We introduce a system that represents uncertainty in medical image segmentation using MCU-Net, a U-Net combined with Monte Carlo Dropout, and four different uncertainty metrics. This system also includes a human-in-the-loop feature, automatically referring uncertain cases to medical professionals based on an uncertainty threshold. Our results show that MCU-Net, when combined with epistemic uncertainty and a tuned uncertainty threshold, optimizes automated performance across",ai
"Deep learning aids in ECG arrhythmia classification, but faces challenges due to data scarcity, privacy concerns, and lack of explainability. Our paper introduces an explainable AI model to address these issues.",ai
"In healthcare, where trust is paramount, creating reliable AI models is vital, especially during crises like COVID-19. Previous AI models for COVID-19 diagnosis, using convolutional neural networks (CNNs), often err on the side of caution or overconfidence, making them less trustworthy. This study introduces a new approach using Vision Transformers, which employ an attention-based mechanism. We test these Transformers as a backbone architecture for medical imaging, focusing on COVID-19 chest radiograph classification. We assess if the Transformers' architectural advancements truly enhance their generalization capabilities and trustworth",ai
"""To use deep learning in healthcare, we first need to convert medical codes (like diagnosis and drug codes) into understandable, continuous data points. Early efforts used word2vec-like algorithms on electronic health records or medical claims. Our approach, however, uses graph-based methods on SNOMED-CT, a comprehensive healthcare knowledge graph. We then compare the performance of different embedding techniques.""",ai
"This article aims to bridge the gap between deep learning and epidemiology. While deep learning is increasingly used in medicine, few epidemiologists are trained in these methods. Here, we introduce key concepts in machine learning, like overfitting and regularization, and explain fundamental deep learning models like convolutional and recurrent neural networks. We also guide readers through model training, evaluation, and deployment. Our goal is to empower epidemiologists to understand and critically evaluate medical applications of deep learning, fostering dialogue with computer scientists to enhance the safety and effectiveness of these technologies",ai
"The popularity of Electronic Health Records (EHRs) and Data-Driven Healthcare (DDH) has sparked significant interest. Recent advancements in deep learning are transforming healthcare, but they often require large amounts of labeled data. To address this, we present a general deep learning framework that enhances risk prediction even with limited EHR data. Our method uses a modified generative adversarial network, ehrGAN, to create realistic, labeled EHR data, effectively increasing the training dataset in a semi-supervised manner. This generative model is then combined with a classifier for improved predictions.",ai
"Deep learning is promising for medical image analysis but lacks explainability, which hinders its use in healthcare. To build trust, we need methods to explain how these models work. This study tested techniques that help understand how deep neural networks analyze medical images. We used a method called adaptive path-based gradient integration to explain predictions from brain tumor MRI and COVID-19 chest X-ray datasets, made by recent deep convolutional neural network models. This technique highlighted potential biomarkers, exposed model biases, and provided insights into how inputs relate to predictions. Our findings show that this method can help explain model reasoning on these datasets",ai
"The rapid expansion of Electronic Healthcare Records (EHR) presents opportunities and urgent needs for finding meaningful data-driven patterns of diseases in Computational Phenotyping research. While Deep Learning models excel in prediction tasks, they lack interpretability, which is vital for clinicians making decisions. This paper introduces ""Interpretable Mimic Learning,"" a new knowledge-distillation method that learns interpretable disease features while matching the performance of complex Deep Learning models. Our approach uses Gradient Boosting Trees to interpret features from models like Stacked Denoising Autoencoders and Long Short-Term Memory networks. Tests on real-world clinical",ai
"Deep reinforcement learning combines reinforcement learning with deep learning (neural networks). It's shown success in areas like finance, health, gaming, robotics, and computer vision. This review focuses on recent deep reinforcement learning advancements in computer vision. We start by explaining deep learning, reinforcement learning, and their combination. We then categorize deep reinforcement learning methods used in computer vision into seven groups, discussing each's strengths and weaknesses. These categories are: (1) finding specific points (landmarks) in images, (2) identifying objects, (3) tracking moving objects, (4",ai
"The Internet of Things (IoT) has promising medical uses, like gathering vast health data. But, privacy concerns isolate this data, and limited power of wearable devices hinders traditional data-sharing methods. Our solution involves dividing a deep learning model between IoT devices and a strong central server. The server does most calculations, and a technique called sparsification reduces the data sent between them. Tests show this works well.",ai
"Challenge: Limited labeled data hinders deep learning progress in healthcare due to small sample sizes, privacy concerns, and collaborative study difficulties. Solution: Distributed machine learning, specifically 'split learning', can address these issues. First application in medicine: We compare split learning to traditional single and multi-center approaches using two tasks: classifying 9000 fundus photos (binary) and multi-label classification on another dataset. Comparison: (1) Centralized hosting, (2) Non-collaborative methods.",ai
"Emerging hardware like DL accelerators and neuromorphic processors enable edge computing in healthcare, benefiting IoT and PoC devices. We guide readers to build efficient DL accelerators using memristive devices, FPGAs, and CMOS for healthcare tasks like diagnosis and signal processing. Additionally, we show how spiking neuromorphic processors can enhance biomedical signal processing when used alongside DL systems.",ai
"Recent healthcare data releases have boosted deep learning model research. However, these ""black box"" models' opacity raises concerns about interpretability, fairness, and biases in life-critical healthcare. This study focuses on MIMIC-IV, the largest public healthcare dataset, to analyze dataset bias and interpretability/fairness of deep learning models predicting in-hospital mortality. Our key finding is that the best interpretability method accurately highlights crucial features.",ai
"Deep learning models excel in predicting health outcomes using vast Electronic Health Records (EHR), but their opacity hinders trust in real-world healthcare decisions. To address this, we propose a model based on Bayesian Neural Networks (BNN) that quantifies uncertainty caused by data noise, providing more reliable predictions. Our tests reveal that uncertain instances negatively impact model performance. Additionally, analyzing prediction and uncertainty distributions allows us to pinpoint at-risk patient groups.",ai
"Advances in deep learning, IoT, and cloud computing have spurred interest in mobile healthcare systems. However, most deep learning models require substantial computational resources, making them unsuitable for resource-constrained mobile and IoT devices. Thus, many mobile healthcare systems rely on cloud computing, sending collected data to cloud platforms for analysis. Yet, in challenging environments, cloud reliance may be impractical, like during satellite communication disruptions. We introduce SAIA, a Split Artificial Intelligence Architecture, which addresses this by processing data locally on mobile and IoT devices before sending a reduced dataset to the cloud, making",ai
"Deep learning models excel in tasks like image recognition and speech processing, but using them with electronic health records (EHR) data presents unique privacy challenges. To address this, researchers are focusing on creating realistic, yet private, synthetic data. Here, we introduce CorGAN, a novel framework using Convolutional Neural Networks (CNNs) to capture correlations between nearby medical features in the data. CorGAN combines Convolutional Generative Adversarial Networks (GANs) and Convolutional Autoencoders (CAE) to generate synthetic healthcare records. We show that CorGAN produces",ai
"New technologies and economics have reshaped healthcare, favoring personalized, IoT-connected services. AI/ML algorithms power these services, enhancing traditional healthcare's efficiency. However, current personalization is limited to specific settings, ignoring interconnected health conditions, which can lead to inaccurate diagnoses and harm long-term patient health. To address this, Healthcare 5.0 has emerged, aiming to create self-managing healthcare that considers the combined impact of various health factors.",ai
"In biomedicine, finding connections between treatments and health issues is crucial. This aids in tasks like aiding decisions, monitoring safety, and discovering new treatments. We suggest a deep learning method that uses both word and sentence-level data to identify these connections. However, deep learning requires lots of data. For classes with few samples, we use a rule-based system. Finally, we combine results from both methods. Our approach showed good results on the I2b2 2010 relation extraction task.",ai
"In fields like healthcare and finance, high-dimensional time series data often have missing values, and these datasets are becoming increasingly complex. This prompts the question: can deep learning surpass traditional data filling methods? While deep learning shows promise, it currently struggles with providing reliable uncertainty estimates and is difficult to interpret. To address this, we introduce a new deep learning model for dimensionality reduction and data imputation. Our model assumes that the high-dimensional time series has a lower-dimensional, smoothly evolving representation following a Gaussian process. We achieve non-linear dimensionality reduction with missing data using a Variational Autoencoder (VAE)",ai
"Predicting health events accurately is vital for healthcare providers to create patient care plans. Electronic health records (EHR) have enabled machine learning to make these predictions. However, many current methods using deep learning struggle with three key issues: effectively using disease knowledge, learning patient and disease representations together, and incorporating unstructured text data. To solve these, we suggest a collaborative graph learning model that explores patient-disease interactions and uses medical domain knowledge. This model captures the structure of both patients and diseases, and it uses an attention regulation strategy to handle unstructured text data, integrating text features into its predictions.",ai
"Advances in tech have turned traditional healthcare into smart healthcare using IoMT devices. However, AI's centralized training method raises privacy concerns, especially with mobile and wearable devices. These devices share sensitive information that could be exposed to threats. Federated Learning (FL), a decentralized AI approach, offers privacy solutions. Unlike traditional AI, FL doesn't access users' data, only sharing gradients during training. This makes it ideal for IoMT privacy.",ai
"Survival analysis, a complex form of regression modeling, often faces censoring issues in medical studies, where patient outcomes may not be fully known due to factors like lost follow-ups. Cox regression models are widely used in such cases. We introduce a novel approach using mixtures of Cox regressions to model individual survival patterns. Our method employs an efficient approximation to the Expectation Maximization algorithm, assigning patients to groups and calculating hazard ratios within each group.",ai
"PyHealth, an open-source Python toolbox, addresses limited reproducibility in healthcare AI research. It offers data preprocessing, predictive modeling, and evaluation modules, enabling computer science researchers and healthcare data scientists to create complex machine learning pipelines on healthcare datasets more easily.",ai
"Class imbalance can negatively impact the performance of predictive models in supervised learning. Traditional methods to balance classes include oversampling exact copies, adding noise, or interpolating between neighbors (like SMOTE). However, oversampling tabular data, common in computer vision, can be achieved using deep generative models, which excel at capturing complex data distributions. In healthcare, synthetic patient data can improve interoperability while preserving privacy. This study assesses the capability of synthetic data generators to create realistic electronic health records.",ai
"Background & Purpose:** Recently, neural networks have significantly advanced computer-aided breast cancer diagnosis. However, this technology is yet to be widely used in Contrast Enhanced Spectral Mammography (CESM), due to challenges in accessing large databases. This study introduces a deep learning-based Computer-Aided Diagnostic (CAD) system for CESM images, designed to detect lesions and classify cases. Method: A large dataset containing CESM images with confirmed lesions was gathered from multiple hospitals and different equipment. The annotated data was divided for training (55%), validation (15%), and testing (3",ai
"Deep learning models excel in clinical predictions but struggle with explainability. Current methods use post-hoc explanations and raw data, which can be hard for clinicians to understand. We developed a new model that explains itself using clinically relevant features. It generates both explanations and predictions together, making it more understandable for healthcare providers. We tested this approach on a public electronic health record dataset. (121 words)",ai
"Challenges in Healthcare Deep Learning: Deep learning excels in healthcare prediction tasks, yet it faces two key hurdles: 1) Data Scarcity: Often, healthcare datasets are too small for deep learning to perform well. 2) Interpretation: Deep learning models' learned representations should align with medical knowledge. Our Solution - GRAM: We introduce GRAM, a model using electronic health records (EHR) and medical ontologies. GRAM combines a medical concept's ancestors in the ontology, using an attention mechanism based on data volume and ontology structure.",ai
YouTube offers a unique chance to study if machine learning can enhance healthcare info sharing. We suggest combining machine learning with healthcare informatics to create a scalable method to assess health-related YouTube videos. We've developed a deep learning approach to gauge medical knowledge in these videos. Early results show promise in extracting and categorizing videos based on their medical content.,ai
"Reinforcement Learning (RL) in healthcare can guide treatment decisions, but it needs to generalize well across complex situations. To avoid overfitting when using tools like deep neural networks, we need to pick the best model. However, testing this usually involves running the policy in the real world, which isn't always possible in healthcare. Instead, our study explores a model selection process for offline RL that uses 'off-policy evaluation' (OPE) as a substitute for real-world testing. We examine common OPE methods, noting their extra parameters and computational needs when ranking models.",ai
"Problem: Healthcare fraud, like unnecessary treatments, costs insurers. Traditional detection methods are manual and slow, while machine learning models require expensive, outdated labeled data. Solution: We suggest an unsupervised machine learning model for automated fraud detection. It uses two deep learning techniques: a Long Short-Term Memory (LSTM) neural network to predict a patient's next visit, and a sequence-to-sequence (seq2seq) model for anomaly detection. These methods normalize and identify unusual billing",ai
"Summary of Advances in Deep Reinforcement Learning (RL): We highlight recent breakthroughs in deep reinforcement learning. We cover six key components, six crucial mechanisms, and twelve use cases. Starting with the basics of machine learning, deep learning, and reinforcement learning, we delve into core RL elements: value function (Deep Q-Network), policy, reward, model, planning, and exploration. Next, we explore significant mechanisms like attention, memory, unsupervised learning, transfer learning, multi-agent RL, hierarchical RL, and meta-learning. Finally, we discuss diverse applications such",ai
"Problem: Survival analysis, crucial in healthcare, often relies on centralized patient data, which is now restricted due to privacy laws and sensitive patient attributes. Solution: To overcome this, researchers are exploring Federated Learning (FL), a decentralized approach where models, not data, are shared. This paper investigates using FL for survival analysis on distributed healthcare datasets. Notably, recent work has adapted the popular Cox proportional hazard models for FL settings.",ai
"Machine learning models need large, varied datasets, but relying on centralized data aggregators can compromise privacy, especially in sensitive fields like healthcare and finance. New methods like trusted hardware enclaves and differential privacy allow parties to train models together without exposing data. We present Myelin, a deep learning framework using these privacy techniques, setting a baseline for fully private machine learning.",ai
"Joint models for longitudinal and time-to-event data are widely used in longitudinal studies to predict disease progression over time. However, these models have limitations due to fixed model structures and computational challenges with large datasets. Here, we introduce a deep learning method to overcome these issues. This approach combines the adaptability and efficiency of deep neural networks with the benefits of joint modeling. We tested our method on real-world medical data and found it improved performance and scalability, and was robust with irregularly sampled data.",ai
"Human motion analysis is vital in fields like HCI, VR, and healthcare. Deep learning has excelled in real-time pose tracking. However, models often struggle to adapt to new subjects due to limited, specialized datasets, especially in healthcare. Collecting such datasets is laborious, complex, and costly. Therefore, generating synthetic motion data is essential.",ai
"The rising prevalence of chronic diseases and recent pandemics are putting significant strain on healthcare costs and mortality rates. To address this, healthcare systems need to evolve from traditional one-on-one patient care to intelligent systems that enhance services, accessibility, and scalability while reducing costs. Reinforcement Learning (RL), which has shown remarkable progress in tackling complex problems, offers a promising avenue. This paper provides a comprehensive review of recent RL models and techniques applied in intelligent healthcare systems, aiming to help readers understand the current state-of-the-art in using RL for healthcare.",ai
"In deep learning, analyzing large datasets and getting accurate predictions is crucial. We've created methods for making predictions using deep neural networks in datasets like gene expression data. Unlike common deep learning methods, ours not only matches the best accuracy but also explains predictions and estimates uncertainty. We use Quantile Regression to predict full conditional quantiles for a set of housekeeping genes. These quantiles provide detailed insights and are robust to measurement errors. Our technique is especially important in High-throughput Genomics, which is revolutionizing personalized health.",ai
"Goal: Survival analysis in healthcare estimates patient event probabilities, like death in intensive care units (ICUs). Recent deep neural network (DNN) advancements outperform traditional models in this field. However, DNNs can act like ""black boxes,"" making their predictions difficult to trust, especially when they contradict clinical opinions. To address this, we introduce a novel DNN model that explains its decision-making process, aiming to build clinician trust.",ai
"Deep learning (DL), though advancing in IoT, is still nascent in m-Health due to high computational demands and resource limitations of wearables. This paper presents initial results of two DL architectures for sleep pattern diagnosis and analysis, compared to a previous hand-crafted algorithm. These algorithms are designed for reliability in consumer healthcare and compatibility with low-power wearables.",ai
"Deep learning models excel in predictive healthcare tasks using electronic health records (EHR) but need large datasets often unavailable in healthcare systems. While external resources like medical ontologies can help, they may not be useful due to inconsistent terminology. To tackle data scarcity, we use EHR's inherent multi-level structure and relationships among medical codes. Our solution, Multilevel Medical Embedding (MiME), learns embeddings at multiple levels, improving predictive performance with less data.",ai
"This study presents a new method that combines scheduling control in a flexible robot manufacturing cell with curiosity-driven reinforcement learning. While reinforcement learning has shown great success in tasks like robotics and scheduling, it often requires manual tuning of rewards, even when the solution is unclear. To address this, we use a curiosity-based reinforcement learning approach, utilizing intrinsic motivation as a reward, in a flexible robot manufacturing cell. Additionally, the learning agents are integrated into transportation robots, allowing for a generalized learning solution adaptable to diverse environments. In the first approach, we apply curiosity-based reinforcement learning to...",ai
"Reinforcement learning, a promising method for creating adaptive robotic solutions, faces challenges when applied to real-world robots due to unreliability and complexity. This has hindered its use in research. A major issue is the lack of guidelines for setting up learning tasks with robots. In this study, we created a learning task using a UR5 robotic arm to identify and examine key elements of task setup and their impact on these challenges. Our findings show that the learning performance can be greatly affected by the setup, highlighting the importance of careful consideration and accurate inclusion",ai
"Reinforcement learning (RL) is a prominent field with many robotics applications, including the RoboCup competition. A challenge is the vast number of training samples needed, so simulators are often used first (sim-to-real transfer). This paper presents an open-source simulator for two RoboCup leagues, optimized for RL experiments. It also introduces a method to create OpenAI Gym environments for custom tasks.",ai
Challenge: Robotics struggles with complex behaviors. Solution: Reinforcement Learning (RL) provides tools and a structure to tackle this. Benefit: Robotics offers real-world tests and evaluation for RL advancements. Goal: This review connects robotics and RL research by focusing on RL's application in robot locomotion and control. It highlights successes and challenges in using RL in robotics.,ai
"Deep Reinforcement Learning (DRL) is a robust control method for robots. Unlike traditional control theory, DRL explores environments more thoroughly, enabling robots to exhibit more human-like behaviors and intelligence. To study this, we created complex tasks and observed the robots' strategies. Remarkably, robots not only completed tasks but also showed creativity in finding non-obvious solutions. They also persisted in near-success tasks, demonstrating a keen ability to decide whether to continue or quit.",ai
"In a crowded public space, a team of robots guards a VIP. Deep reinforcement learning teaches them their protective duties. To balance conflicting goals, we test various reward functions, simple and complex, to observe their effect on the robots' behavior.",ai
"Robots are becoming more common in homes, handling various tasks. In the future, they'll tackle more complex tasks, needing to learn quickly. A promising method is interactive feedback, where a trainer guides a robot's actions in specific situations to hasten learning. Deep reinforcement learning, widely used in robotics, enables autonomous skill acquisition. However, a challenge is the long learning time when using raw input images.",ai
"Deep Reinforcement Learning (DRL) combines reinforcement learning with deep neural networks, enabling it to tackle complex tasks. Recent studies show its success in diverse fields like finance, medicine, robotics, and computer vision. This review focuses on DRL's latest advancements in computer vision. We begin by explaining deep learning, reinforcement learning, and DRL. Then, we categorize DRL methods and discuss their benefits.",ai
"Deep learning, a game-changer in data handling and analysis, often matches or exceeds human expertise. Reinforcement learning, another AI subset, learns optimal behaviors through environmental interaction. Combining these two fields addresses complex, high-dimensional data tasks with sparse rewards, like robotic control, which each method struggles with alone. This paper explores recent advancements in deep reinforcement learning algorithms for such challenging applications.",ai
"This paper introduces a new motion and trajectory planning method for nonholonomic robots using recent deep reinforcement learning advancements. Starting from a random initial state (position, velocity, orientation), the robot moves to an arbitrary target, considering both kinematic and dynamic constraints. The deep reinforcement learning agent processes continuous states and actions (wheel acceleration, steering angle adaptation). The method was tested on a simulated differential-drive mobile robot.",ai
"Problem: Making robots share and use past experiences to adapt swiftly to new environments. We introduce ""Lifelong Federated Reinforcement Learning"" (LFRL), a learning system for robots navigating in cloud-based networks. LFRL includes a method to combine and upgrade shared models stored on the cloud, and effective ways to apply past learning to new tasks. This approach aligns with human learning principles and works well in cloud robotics. Tests show LFRL significantly speeds up robots learning to navigate, and it successfully merges prior knowledge from different robots.",ai
"Recent progress in unsupervised learning boosted Reinforcement Learning's efficiency in simulations, but real-world robots lag behind. Our method, CoDER, uses data augmentation and unsupervised learning to train real-robot arm policies efficiently from limited rewards.",ai
"Drones are increasingly common due to industrial growth. Recent advancements in deep reinforcement learning (DRL), which excelled in games, motivate us to apply these algorithms to robotics. Inspired by OpenAI Gym's LunarLander, we're pioneering DRL for drone control. However, current robot control simulations aren't ideal for DRL training, as they're mainly used for traditional algorithm verification.",ai
"This review explores the use of reinforcement learning (RL) in social robotics. RL is a decision-making process where an agent learns through trial-and-error interactions with its environment to find the best behavior. Given the interactive nature of both RL and social robotics, RL is well-suited for real-world human-robot interactions. The review focuses on studies involving social robots and real-world human interactions. It provides a comprehensive analysis of RL approaches in social robotics, categorizing them based on the method used and the design of reward mechanisms. Additionally, it highlights the",ai
"We present the first use of reinforcement learning (RL) with robots equipped with event cameras, which offer lower latency than standard cameras, enabling faster robot control. We introduced an image-like feature to handle event streams and showed that an agent can be trained in a simulator for tasks like fast collision avoidance and obstacle tracking. We then transferred this trained agent to a real-world robot with an event camera, successfully demonstrating fast avoidance of randomly thrown objects. This integration of event cameras in RL opens new avenues for robotics.",ai
"Animals excel at adapting movement to diverse terrains and tasks. Robots trained via reinforcement learning usually excel at one task but struggle with others. We show that a meta-reinforcement learning approach enables a robot to master many locomotion tasks, matching the performance of a single-task trained robot.",ai
"Problem: Legged robots trained by deep reinforcement learning (DRL) can be vulnerable to attacks on their joint actuators, impacting safety and reliability. Finding: Small, strategic changes to torque control signals can decrease rewards and cause walking instability. Method: We developed black-box adversarial attacks, which don't require access to the robot's neural networks.",ai
"Combining reinforcement and imitation learning is a key challenge in robotics. Reinforcement learning (RL) optimizes actions for maximum rewards, while imitation learning (IL) learns from expert demonstrations. Despite their drawbacks, methods merging both are explored, but many lack strong theory. We introduce a novel, theory-based approach called 'Plan by Inference' that extends probabilistic generative models for RL, integrating it with IL.",ai
"In crowded spaces, robots need to move effectively and consider social norms, a challenging task. Current deep reinforcement learning methods show promise in learning cooperative behaviors, but their performance declines in larger crowds as they often simplify interactions to just Human-Robot encounters. This work aims to model Crowd-Robot Interaction (CRI) more explicitly, moving beyond simple Human-Robot interaction. We propose two key advancements: (1) using a self-attention mechanism to rethink pairwise interactions, and (2) integrating Human-Robot and Human-Human interactions in our deep reinforcement learning model. This",ai
"Recent progress in offline reinforcement learning (RL) has shown encouraging results in learning from pre-collected data, demonstrating its importance in model-free policy learning. An offline RL algorithm can improve upon the performance of the agent that collected the data, even if that agent was suboptimal. This is particularly relevant in robotics, where existing automation is already generating operational data. While offline learning can leverage data from suboptimal agents, there's still room to enhance the sample efficiency of current algorithms by incorporating human demonstration data strategically during training.",ai
"Reinforcement Learning (RL) is a method for AI to tackle complex tasks. It's gained recent traction, solving intricate games and robotic tasks. The RL community's use of shared, open-source simulators like OpenAI's Gym has accelerated progress. This paper aims to contribute to this advancement.",ai
"Recent advancements in model-free reinforcement learning have shown promise in tackling complex tasks by learning from extensive environmental interactions. However, applying this to robotics is challenging due to the high cost of real-world interactions and the risk of overfitting with limited experience. We introduce a method for a mobile robot to navigate to a fixed goal in a known environment. The robot uses an interactive world model created from a single environment traversal, a pre-trained visual feature encoder, and random environmental changes to achieve successful zero-shot transfer under real",ai
"Current deep reinforcement learning (DRL) focuses on closing the gap between simulation and reality, improving sample efficiency in multi-agent settings, and enhancing robustness against adversaries. This study explores how multi-agent reinforcement learning (MARL) can apply these advancements to real-world multi-robot systems, where robots may have varied capabilities due to differences in sensing, mechanical errors, or accuracy.",ai
