text,source
"**In recent years, the field of whole metagenome shotgun sequencing has seen substantial growth, driven by high throughput sequencing technologies that enable cheaper, faster, and more comprehensive sequencing of genomic samples. This technological progress has sparked the trend of sequencing multiple samples under various conditions or environments to investigate the similarities and differences among microbial communities. Notable examples include the Human Microbiome Project and numerous studies on the human intestinal tract. With the increasing availability of large databases containing such data, finding samples similar to a given query sample has become a crucial operation. In this paper, we present a content based exploration and retrieval method for",ai
"The collective of organisms coexisting in a specific space and time, known as a biological community, holds significant potential as a unifying concept in biology, particularly with the emergence of high throughput sequencing techniques that comprehensively reveal genetic diversity. Building upon this, we demonstrate that a tool from community ecology, the Rank Abundance Distribution (RAD), can be transformed into a universal, expressive descriptor for quantitatively comparing communities across diverse biological fields, thanks to the MaxRank normalization method. To showcase the versatility of this approach, we examine RADs from various generalized communities—assemblages of",ai
"Metagenomic approaches allow us to explore the connections between the human microbiome and various diseases, identifying specific bacterial taxa linked to these conditions. Recent research suggests that metabolism, genetics, and environmental factors can all influence these microbial impacts. However, existing methods for combining microbiome data with other variables are inadequate. To address this, we introduce an integrative Bayesian zero inflated negative binomial regression model that can differentiate taxa with varying abundances and phenotypes, and quantify the effects of covariates on these taxa. Our model shows promising results with simulated data, and we successfully applied it to two real",ai
"Compositional data, unlike typical multivariate data, possess two distinctive features: observed values are non negative, and their sum equals one. To account for these traits, a specialized regularized regression model with linear constraints is commonly employed. Nevertheless, the use of linear constraints can significantly increase computational time, particularly in high dimensional scenarios. To address this, we introduce an efficient solution path algorithm for $l_1$ regularized regression tailored to compositional data. We further extend this algorithm to",ai
"Changes in the human gut microbiome (bacteriome) can be linked to health issues like type 2 diabetes and cardiovascular disease. Both external and internal factors can drive shifts in the composition and interactions of the gut bacteriome, negatively impacting host cells. In this study, we concentrate on the human gut bacteriome's metabolism and propose a two tier network system to explore its dynamics. Additionally, we create an in silico simulation model (virtual GB) to examine the effects of metabolite",ai
"Many scientific disciplines, including human gut microbiome research, often encounter multivariate count data where the total count does not correlate with the magnitude of the system being studied (e.g., overall microbial abundance in a subject's colon). This lack of correlation presents challenges for downstream analyses like differential analysis in case control studies. This paper is inspired by a recent study on in vitro human gut microbiome models. Existing tools for analyzing such data resulted in excessively high false positive and false negative rates. To comprehend these failures, we formulate a formal problem statement using the classical theory of identifiability, which we",ai
"Compositional data, exemplified by human gut microbiomes, are composed of non negative variables where only relative values among variables are accessible. Analyzing such data, like human gut microbiomes, requires careful consideration of their unique geometric properties. A prevalent geometric interpretation of compositional data is through the regular simplex. Most existing methods rely on log ratio or power transformations to circumvent the inherent simplicial geometry. In this study, we leverage the key insight that compositional data are fundamentally projective and the intrinsic link between projective and spherical geometry. We reinterpret the compositional domain as the quotient topology",ai
"In analyzing human microbiome data, it's common to use dimension reduced graphical representations and clustering based on vectors of microbial abundances per sample. These ordination methods typically employ biologically inspired similarity definitions. Notably, Principal Coordinate Analysis (PCoA) often uses ecologically defined distances, enabling context dependent, non Euclidean structures to be incorporated into analyses.  We outline a method that goes beyond ordination plots, integrating these structural aspects into high dimensional penalized regression models. Within this framework, regression coefficient vectors are estimated using the shared eigen properties of multiple similarity matrices, or kernels.",ai
"The human habitat serves as a host environment where microbial species evolve, function, and continue to evolve. Understanding how microbial communities respond to human habitats is a crucial task, as establishing baselines of the human microbiome is key to comprehending its role in human health and disease. However, current studies often oversimplify the complex, interconnected landscape of the human microbiome and focus on specific body habitats using narrow learning models. Consequently, these methods may fail to accurately capture real world microbial patterns. To gain a holistic perspective, we introduce a novel ensemble clustering framework designed to mine the structure of microbial community",ai
"Compositional data is ubiquitous in various research fields, including the natural and biomedical sciences. A notable instance is in human gut microbiome research, where the relative abundance of diverse microorganisms within a subject's gut can be measured. Researchers often aim to understand how microbial dependencies fluctuate across different populations or experimental conditions. Statistically, the objective is to estimate a covariance matrix for the (unobserved) log abundances of microbes in each population. Nevertheless, the compositional nature of the data inhibits the use of conventional covariance matrix estimators. Here, we introduce a novel estimator for",ai
"The generalized Lotka Volterra (gLV) equations serve as a model for the microbiome, treating it as a collection of interacting ecological species. Here, we employ a specific, experimentally derived gLV model of C. difficile infection (CDI) as a case study to develop methods applicable to broader gLV models. We explore how to transition gLV systems between multiple steady states using direct control protocols, which manipulate the system's state by instantly adding or removing microbial species. Subsequently, we simplify the complex, high-dimensional landscape of the system's basins of attraction by compressing it",ai
"The human gut is home to a microbial ecosystem crucial for our health. Key biological processes arise from interactions between and within species, shaping the gut microbiota's composition. In this study, we measure the complexity of these interactions in the infant gut microbiota ecosystem. We do this by analyzing the information in increasingly detailed maximum entropy models of the system. Our approach describes the gut's ecological state, based on the presence or absence of individual microbial units (identified by amplicon sequence variants, or ASVs), influenced by both neighboring units' states and the broader ecological context.",ai
"The generalized Lotka-Volterra (gLV) equations serve as a mathematical representation for ecological dynamics, particularly in the context of the gut microbiome. Our focus is on a gLV model that describes the evolution of the gut microbial state, influenced by pairwise inter-species interaction parameters. These parameters encode environmentally-mediated resource competition between microbes. We propose an in silico method to control the steady-state outcome of the system by manipulating these interaction parameters, operating within a bistable region of the gLV model. The two target steady states are conceptualized as either a ""healthy"" or",ai
"The understanding of the microbial world and its influence on human health is rapidly evolving, thanks to the capability to sequence previously uncultured or unculturable microbes directly from their environments. This feat is made possible by advancements in next-generation sequencing technologies, which are now faster and more cost-effective. This marks a significant paradigm shift in the study of biodiversity across various habitats, including the human, soil, and ocean microbiomes. We will delve into several research examples and findings that underscore the microbiome's significance in our lives, followed by an exploration of the challenges posed by metagenomic experiments",ai
"Many social mammals' well-being and longevity are significantly influenced by early life social experiences and adult social integration. Current research into the physiological processes linking social environments to individual success has mainly focused on stress-induced changes in neuroendocrine signaling and immune function. We propose an alternative mechanism: social interactions with conspecifics, both in early life and adulthood, could substantially contribute to the transfer of beneficial microbes and enhance host microbiome diversity. A richer and more diverse microbiome would bolster pathogen resistance and overall health, ultimately translating into improved fitness outcomes. This hypothesis is supported by two key findings from recent studies:",ai
"We propose a novel approach to estimate the support size of an unknown distribution. This method achieves performance bounds equivalent to the current state-of-the-art techniques and demonstrates superior practical performance. We present both theoretical proofs and computational simulations to demonstrate the effectiveness and performance enhancements of our method. The theoretical foundation lies in introducing a novel weighted Chebyshev polynomial approximation method, jointly optimizing the bias and variance components of the risk, and integrating the weighted minmax polynomial approximation method with discretized semi-in",ai
"In recent times, deep learning has transformed machine learning and its applications, matching human expert performance in various fields, including neuroscience. Each year, numerous scientific papers detail the use of deep neural networks for biomedical data analysis. Given the rapid expansion of this field, it can be challenging and time-intensive for global researchers to grasp the latest and most advanced software libraries. This work aims to provide clarity on the current state of the domain, highlighting the most useful libraries that facilitate deep learning applications in neuroscience, enabling scientists to choose the most appropriate tools for their research or clinical projects. This paper",ai
"Human-machine interactions are gaining traction as a means to develop novel communication methods and enhance daily life. Brain-computer interfaces (BCIs) translate a user's underlying neural activity into actionable intent, enabling direct interaction with the external environment without relying on traditional muscular systems. While BCIs hold immense promise, several hurdles hinder their widespread societal impact, such as accurately interpreting human thoughts and employing effective learning strategies. Although significant engineering progress has been made, the underlying neuroscience remains largely unexplored. BCIs involve intricate, dynamic changes related to neural plasticity across various spatiotemporal",ai
"**We've created ExBrainable, a user-friendly GUI for training and visualizing Convolutional Neural Network (CNN) models in Electroencephalography (EEG) decoding. It offers features like model training, assessment, and parameter visualization in both temporal and spatial formats. We've tested these features using a renowned public motor-imagery EEG dataset and compared the outcomes with established neuroscience findings. Our aim is to offer a quick, easy-to-use solution for EEG decoding, enabling researchers from various",ai
"TiD is a standardized interface designed to facilitate event transmission in neuroscience experiments, built on a client-server architecture. Clients connect to a single server, and events are distributed in a ""bus-like"" manner. TiD employs XML messages for event representation, allowing for custom extensions. A cross-platform C++ library is available, offering all TiD functionalities. To mitigate the jitter effect that can hinder event processing, TiD has been optimized for performance. The documentation provides",ai
"Artificial Intelligence (AI), a rapidly advancing domain, centers on emulating and automating various cognitive processes using machine learning algorithms. Its applications span computer vision, natural language processing, robotics, neurotechnology, bio-inspired computing, and more. This chapter explores how AI techniques can be harnessed in the realm of intracranial electroencephalography (iEEG) research. iEEG data stands out due to its exceptional signal quality, directly recorded from brain tissue. Leveraging sophisticated AI models on these data holds promise for unraveling many fundamental neuroscience queries.",ai
"At the intersection of cognitive psychology, neuroscience, and the study of complex, dynamic systems, ongoing research is unraveling our understanding of the creative process. This includes how creativity functions, how it can be cultivated, and the early developmental influences and personality traits of highly creative individuals. This chapter delves into the mechanics of creative minds, those with the potential to shape the trajectory of human culture.",ai
"**Recent advancements in neuroimaging, particularly functional magnetic resonance imaging (fMRI), have equipped cognitive neuroscience with potent tools. fMRI stands out with its high spatial resolution, reasonable temporal resolution, easy calibration, and quick preparation time, making it a popular choice in brain research.****Unlike electroencephalogram (EEG), real-time fMRI-based brain-computer interface (rtfMRI-BCI) offers dual advantages. It enables decoding analysis across the entire brain to control external devices, and also empowers subjects to voluntarily regulate specific brain regions.** **This paper",ai
"**A comprehensive data acquisition and signal output control system for synchronous stimuli generation, tailored for in vivo neuroscience experiments, was developed using the Terasic DE2i-150 board. Thoughts and emotions, as emergent properties of neurons, rely on the chemical and electrical activity of these cells. Most neurons are excitable (spiking neurons), generating transient electrical patterns (spikes). Typically, researchers focus on the precise moment of these spikes' occurrence (timestamp) as the carrier of information. To capture neural activity triggered by stimuli, precise timing and data storage capabilities are essential, which can only be",ai
"A key objective in neuroscience is to elucidate the connection between neural activity and behavior. For instance, the capability to infer behavioral intentions from neural data, or neural decoding, is vital for creating functional brain-machine interfaces. While basic linear models have been employed, they fail to discern crucial non-linear relationships. Therefore, a self-supervised method to uncover non-linear connections between neural dynamics and behavior, to compute neural representations, is a significant unsolved problem. To tackle this, we created a novel multimodal dataset comprising spontaneous behaviors of fruit flies, Drosophila melanogaster, a",ai
"**Neuroengineering grapples with distinctive challenges in restoring or substituting intricate neural systems, comprising numerous interconnected components. These interactions weave complex patterns across vast spatiotemporal scales, generating emergent behaviors that are hard to forecast from individual elements. Network science offers a fitting framework to study and intervene in such systems, representing neural elements (cells, volumes) as nodes in a graph and neural interactions (synapses, white matter tracts) as edges. Here, we explore the burgeoning field of network neuroscience, which employs and advances graph theory tools to enhance our understanding and control of neural systems",ai
Three recent textbooks are examined to explore both the challenges and fascinations of instructing computational neuroscience.,ai
"Directly translating neural signals into behavior, perception, or cognitive state holds promise for brain-computer interface (BCI) research and offers insights for systems neuroscience. In recent years, deep learning has emerged as the gold standard in numerous machine learning tasks, from speech recognition to image segmentation. The triumph of deep networks in these fields has sparked a new surge of applications in neuroscience. This article surveys deep learning approaches to neural decoding. We detail the architectures employed to extract meaningful features from diverse neural recording methods, spanning spikes to electroencephalography (EEG). Additionally, we examine how",ai
"A recent editorial in Nature highlighted the challenge in cognitive neuroscience of consistently demonstrating brain-behavior connections. The article proposes a solution: population neuroscience, a big data approach. This method offers unparalleled control in experimental design, vastly expands the scope of data analysis, and opens a new paradigm for investigating the mechanisms underlying brain-behavior associations.",ai
"**Brain-Computer Interface (BCI) is a potent tool enabling users to interact with systems, amplifying the brain's natural communication and environmental interaction abilities. Progress in neuroscience and computer science over the past few decades has driven BCI advancements, making it a prominent interdisciplinary research field in computational neuroscience and artificial intelligence. Recent tech innovations like wearable sensors, real-time data streaming, machine learning, and deep learning have sparked interest in EEG-based BCIs for practical and healthcare uses. EEG-based BCIs benefit many by continuously tracking cognitive state shifts during monotonous tasks, be it at work or home",ai
"The scientific world has observed a rapid and expanding use of graphene and graphene-based materials across diverse fields. In neuroscience, these materials have sparked dual interests. Firstly, graphene or graphene derivative nanosheets (like graphene oxide or reduced graphene oxide) can serve as vectors for drug delivery. Here, toxicity assessment is crucial, and it's significantly influenced by flake composition, chemical modifications, and size. Secondly, graphene can function as a substrate for tissue engineering, with conductivity being a key property. This could potentially enable the control and interrogation of neural networks.",ai
"**The study, using computational neuroscience methods, investigated vibrotactile stimuli applied to subjects' fingertips and head regions to elicit somatosensory brain responses for a haptic brain-computer interface (hBCI) setup. Initial results are promising, with subjects achieving online hBCI interaction rates between 40% and 90% at a rapid inter-stimulus-interval (ISI) of 250ms. These findings validate the hBCI paradigm's concept,",ai
"**Neuroscience is currently experiencing a phase of swift experimental advancement and growth. Novel mathematical tools, previously unexplored in the neuroscience community, are now being employed to address foundational questions and analyze burgeoning datasets. In line with this trend, the past decade has witnessed an increase in the application of topological concepts and techniques in neuroscience. In this talk, I will review recent applications of topology in neuroscience and explain why topology is particularly well-suited for comprehending neural codes. This write-up",ai
"New knowledge acquisition is progressively data-centric, relying on a team's capacity to cooperatively generate, locate, analyze, store, and share relevant datasets throughout a research project. This is particularly evident in scientific discovery, where data generation, analysis, and interpretation are the primary ways research teams work together to accomplish their common scientific objectives. Data-driven discovery, especially in scientific contexts, is characterized by intricate and varied data structures and formats that change over the course of an investigation. Although databases and associated information systems could be beneficial in the discovery process, creating efficient interfaces for data-driven discovery is currently",ai
"Over the past few years, machine learning (ML) has seen a surge in its application within neuroscience. This review explores ML's contributions, both actual and potential, across several domains of systems neuroscience. We outline four key roles of ML in neuroscience:**  Solving engineering challenges**: ML provides innovative solutions to technical obstacles in neuroscience, such as data processing, experiment automation, and neuroimaging analysis. Identifying predictive variables**: ML algorithms can pinpoint crucial",ai
"Research has shown that the statistical power of many neuroscience studies is notably low, raising doubts about the reliability and reproducibility of their results. This paper explores how neuroscientists and their publishing platforms, particularly top-tier journals like Nature Neuroscience, are addressing this issue. We analyzed the sample size justifications provided in all 15 papers published in a recent issue of Nature Neuroscience. Out of these, only one study explicitly stated that it was adequately powered. The majority relied on sample sizes used in previous",ai
"The roundworm Caenorhabditis elegans (C. elegans) exhibits remarkable sensitivity to various chemical, mechanical, and thermal stimuli. Its widespread use in research lies in its potential to unravel the molecular processes behind chemosensation, mechanotransduction, and thermosensation. These stimuli primarily influence the worm's movement patterns. To study and analyze these changes in locomotion, tools capable of capturing and quantifying worm movement are essential. Here, we present Nemo, a fast and reliable two-dimensional object tracking algorithm designed for automated detection and analysis of C. elegans movement.",ai
"In the early days of computer science and on the cusp of neuroscience's modern era, we are witnessing a rebirth of the field, driven by novel technologies that enable us to delve deeply and precisely into the previously unexplored domains of the brain.",ai
"We previously introduced GraphVar, a user-friendly MATLAB toolbox designed for comprehensive graph analyses of functional brain connectivity. Here, we present an extensive expansion of the toolbox, enabling users to effortlessly explore and customize decoding models across various functional connectivity measures and additional features.  GraphVar 2.0 offers machine learning (ML) model construction, validation, and exploration capabilities. This allows for flexibility in neuroimaging applications, as ML can be performed across any combination of network measures and additional variables.  Building upon the previously integrated functionalities, such as network construction and graph",ai
"**Recent years have seen significant research efforts in the field of brain interfaces, aiming to extract neuro-information from signals representing neuronal activities in the human brain. A notable advancement is the development of interfaces enabling direct brain-to-brain communication in animals. Despite these early results and simple experimental setups, rapid progress in neuroscience and information and communication technologies suggests the potential for future wireless brain-to-brain communication scenarios. The specific type of neural activity being communicated will dictate strict requirements for high data rates, low latency, and reliable communication. This paper explores key technologies beyond 5G that could potentially support this promising approach",ai
"Neuroscience is currently experiencing an unparalleled growth in the amount and variety of available data. Historically, network models have offered valuable insights into the brain's structure and function. However, the emergence of big data in neuroscience necessitates more advanced models and innovative quantitative analysis methods to handle the increasing data complexity. Multilayer networks, a mathematical advancement over traditional networks, have been increasingly adopted in neuroscience due to their capacity to encapsulate the complete information from complex, multi-modal, multi-scale, spatiotemporal datasets. In this review, we explore multilayer networks",ai
"We tackle the left/right hand force decoding challenge using fNIRS data with a data-driven approach, employing a convolutional neural network architecture called HemCNN. We evaluate HemCNN's real-time decoding capabilities to identify the hand (left or right) from fNIRS data. HemCNN successfully detected which hand performed a grasp at a naturalistic hand action speed of approximately 1 Hz, outperforming conventional methods. As HemCNN does not necessitate baseline correction and its convolution operation is insensitive to time shifts, our method could facilitate the use of fN",ai
"This article explores the creation of an interactive virtual training program that merges neuroscience, robotics, and computer science for high school students. A four-day virtual microseminar, ""Swarming Powered by Neuroscience"" (SPN), was held, combining presentations and interactive computer game simulations led by experts in neuroscience, mathematics, multi-agent swarm robotics, and education. The goal was to assess if an interdisciplinary approach to high school education could enhance student learning experiences in fields like neuroscience, robotics, or computer science. The study showed a 16",ai
"Partial Least Squares Regression (PLSR) demonstrates remarkable proficiency in predicting continuous variables from inter-correlated brain signals in brain-computer interfaces. Nevertheless, as PLSR is fundamentally based on the least squares principle, it lacks robustness against noise. The goal of this study is to introduce a novel robust version of PLSR. To achieve this, we propose the Partial Maximum Correntropy Regression (PMCR) by employing the maximum correntropy criterion (MCC). We use half-quadratic optimization to compute robust projectors for dimensionality reduction and optimize regression coefficients",ai
"**Brain-Computer Interfaces (BCIs) enable electronic devices to directly communicate with the brain. For most medical BCIs, the activity of multiple neurons or local field potentials is adequate for decoding. However, for neuroscience research, distinguishing individual neuron activity is crucial. With advancements in large-scale silicon technology and increasing probe channels, manually interpreting and labeling spikes has become challenging. Here, we introduce a novel modeling framework, the Adaptive Contrastive Learning Model, which learns representations from spikes using contrastive learning and maximizes mutual information as a theoretical foundation. This model leverages the principle that data",ai
"**Multivariate pattern analysis (MVPA) and brain decoding techniques have become commonplace in fMRI data analysis. While these methods have been extensively used in Brain-Computer Interfaces (BCI), their application to time-series neuroimaging data like MEG and EEG for cognitive neuroscience research is more recent. In this tutorial-style review, we outline a wide range of options to guide future time-series decoding studies from a cognitive neuroscience perspective. Using sample MEG data, we demonstrate how different choices in the decoding analysis pipeline can impact experimental results, where the goal is to 'decode' different perceptual stimuli",ai
"Establishing functional links between brains and machines is a major neuroengineering goal. A successful interface should not only decipher neural signals but also anticipate human intentions to perform actions ahead of time, a task amplified in complexity beyond controlled lab settings. This paper outlines our method to detect and forecast natural human arm movements in advance, a pivotal yet unexplored challenge in brain-computer interfacing. We present the innovative Annotated Joints in Long-term ECoG (AJILE) dataset, comprising automatically labeled poses of seven upper body joints for",ai
"Network neuroscience portrays the brain as an assembly of regions interconnected by pathways. Due to its capacity to structure system-level models, it has provided novel insights into neural function and behavior. Philosophers have meticulously analyzed the mechanistic nature of these explanations and their role within neuroscience. Nevertheless, these philosophical contributions have not widely permeated the neuroscientific community. Here, we supplement formal philosophical work by offering an applied viewpoint, tailored to and for neuroscientists. We explore the mechanistic under",ai
"Recent advancements in neuroscience and engineering have made it feasible to record and decode brain signals. Additionally, various stimulation methods have been developed to modify and influence brain activity. Present brain-computer interface (BCI) technology primarily focuses on therapeutic applications, having proven successful as assistive and rehabilitative tools for individuals with severe motor impairments. Lately, artificial intelligence (AI) and machine learning (ML) techniques have been employed to decipher brain signals. Building upon these achievements, the integration of AI with advanced BCIs in the form of implantable neurotechnologies holds promise for the diagnosis",ai
"Digital services like repositories and science gateways are now vital tools for the neuroscience community. However, users often struggle to navigate this landscape to find services tailored to their specific needs. To address this, the International Neuroinformatics Coordinating Facility (INCF) has created a set of guidelines and associated criteria for selecting or establishing and operating repositories or scientific gateways, with a focus on FAIR (Findable, Accessible, Interoperable, Reusable) neuroscience principles. While primarily designed for neuroscience use cases, these recommendations are often broadly applicable. They consider the viewpoints",ai
"Neuroscientists frequently refer to neural activity as a representation of something, or report evidence of a neural representation. However, the criteria for labeling certain neural activity as a representation, and the implicit assumptions, are often not explicitly stated in neuroscience literature. The concept of representation is central in the philosophy of mind, with a long history tracing back to ancient times. To elucidate its application in neuroscience, we establish a connection between the term's nuances across these disciplines. We delve into a wide array of philosophical discussions to identify three crucial aspects of representation: correspondence, functional role",ai
"**Introducing a Publicly Accessible Database of Calibrated Natural Images** We present a user-friendly web interface for accessing a database of natural images, captured using a Nikon D70 digital SLR camera. The collection comprises approximately 5000 six-megapixel images, taken in the Okavango Delta of Botswana, a tropical savanna habitat that mirrors the environment where human eyes are believed to have evolved. Some image sequences were captured opportunistically while tracking a baboon troop, while others",ai
"Historically, artificial intelligence (AI) has been significantly influenced by neuroscience, driving progress in the field. However, the current advancements in reinforcement learning (RL) primarily center around benchmark problems that often overlook many aspects of interest in contemporary neuroscience. To highlight this, we adapted a T-maze task from neuroscience for use with RL algorithms and demonstrated that even state-of-the-art algorithms struggle to solve this problem. Ultimately, we suggested that insights from neuroscience could potentially shed light on",ai
"**To accurately evaluate the functionality and computational characteristics of simulated neural systems, it's crucial to consider the nature of the inputs that drive the system. However, generating rich, reproducible, and manipulable stimuli is technically demanding, especially in closed-loop scenarios. Here, we introduce a novel method to address this challenge by integrating robotics and neural network simulators. We develop a middleware solution that connects the Robotic Operating System (ROS) with the Multi-Simulator Coordinator (MUSIC). This allows any robotic and neural simulators that implement the corresponding interfaces to be seamlessly integrated, enabling real-time performance across",ai
"This work presents a Bayesian framework for adaptive systems. Initially, we model the interaction between a system and its environment using a Markov blanket, enabling conditions where internal states within the blanket encode information about external states. Subsequently, we introduce dynamics and represent adaptive systems as Markov blankets at equilibrium. This allows us to identify a broad class of systems whose internal states appear to infer external states, aligning with variational inference in Bayesian statistics and theoretical neuroscience. Lastly, we divide the blanket into sensory and active states, revealing that active states can be interpreted as executing active inference and well-known stochastic",ai
"Hopfield Networks (HNs) and Restricted Boltzmann Machines (RBMs) are significant models that intersect statistical physics, machine learning, and neuroscience. Lately, there's been interest in exploring the connection between HNs and RBMs due to their similarity when viewed through the lens of statistical mechanics. An exact mapping between HNs and RBMs has been previously identified for the specific case of orthogonal (uncorrelated) encoded patterns. Here, we introduce an exact mapping for the more widely applicable case of correlated pattern",ai
"**Introducing Net2Brain: A Comprehensive Toolbox for Comparing DNN and Human Brain Representations** We present Net2Brain, a user-friendly graphical and command-line interface toolbox designed to compare the representational spaces of artificial deep neural networks (DNNs) and human brain recordings. Unlike other toolboxes that offer limited functionalities or focus solely on a narrow range of supervised image classification models, Net2Brain offers a broad range of capabilities: Diverse DNN Activations**: Net2Brain enables the extraction of activations from over 600 pre-trained DNNs, covering",ai
"**Convolutional Neural Networks (CNNs) excel over conventional methods across numerous fields, with recent interest in neuroscience, especially for brain-computer interfaces (BCIs). We present a CNN tailored for classifying brain states using magnetoencephalographic (MEG) data. Our CNN's architecture is grounded in a generative model of electromagnetic brain signals (EEG and MEG), making it interpretable in neurophysiological terms. We demonstrate that our network can decode event-related responses and oscillatory brain activity modulations, outperforming both intricate neural networks and traditional BCI classifiers. Notably, our model is",ai
"In neuroscience, linking animal behaviors to brain activity is a key objective, particularly for developing reliable brain-machine interfaces. Nevertheless, the variability between individuals poses a significant challenge, hindering the creation of universally applicable models for unlabeled subjects. With advancements in extracting 3D pose data from multi-view videos without human intervention, we suggest using this data to guide the encoding of neural action representations. We'll combine this with a set of neural and behavioral augmentations, leveraging the unique properties of microscopy imaging. To bridge the domain gap, our training process involves swapping neural and",ai
" Access to the activity of subcortical structures presents a unique chance for developing intention-based brain-computer interfaces, providing ample opportunities to investigate a wide array of cognitive processes in affective neuroscience, such as intricate decision-making processes and the enduring free-will debate. It also enables the diagnostics of various neurological disorders, previously feasible only with large, expensive, and stationary functional Magnetic Resonance Imaging (fMRI) equipment. We introduce an interpretable, domain-specific solution to extract the activity of multiple subcortical regions from multichannel Electroencephalogram (EEG) data, showing up",ai
" Exploring the connection between spoken language and recorded electroencephalogram (EEG) data aids in deciphering how the brain processes speech, with applications spanning neuroscience and brain-computer interfaces. Traditional approaches have primarily relied on linear models. However, these models' performance is hindered by the intricate, non-linear nature of auditory processing in the human brain. We introduce a novel Long Short-Term Memory (LSTM)-based architecture, a non-linear model, to tackle the binary classification problem of whether a given pair of (EEG, speech envelope) match or not. The model",ai
"The intersection of neuroscience and neurotechnology is undergoing a transformative period, driven by the integration of artificial intelligence (AI) and machine learning (ML). AI's broad applications in neuroscience span analytical tasks, such as interpreting neural signals, and practical applications like aiding individuals with disabilities through prosthetic devices, and managing neurological conditions through targeted therapies.  In this concise overview, we explore the burgeoning possibilities of on-chip AI for the next generation of implantable brain",ai
"The study of Emotional Intelligence in Human-Computer Interaction (HCI) has garnered significant interest across diverse research fields such as psychology, computer vision, neuroscience, artificial intelligence, and related disciplines. Humans inherently engage with computers in a face-to-face manner, making human expressions a crucial aspect for enhancing HCI. Developing interfaces that can comprehend human expressions and emotions can substantially improve HCI communication. In this work, we explore HCI through a deep multi-facial patches aggregation network tailored for Face Expression Recognition (FER). Our approach involves extracting deep features from facial components and",ai
" Neuromorphic systems achieve low-power consumption by employing many simple spiking neurons instead of traditional hardware components. In this work, we devise methods for precise linear computations in spiking neural networks (SNNs) and apply them to map the evolution of a linear dynamical system (LDS) onto a neuromorphic chip: IBM's TrueNorth. We theoretically characterize, and numerically verify, the discrepancy between the spiking LDS state sequence and that of its non",ai
"The rapid pace of technological advancement, especially at the intersection of hardware and biology, has been posited as a harbinger of future significant technological leaps. These include the potential for overcoming biological limitations, such as achieving human immortality, enhancing cognitive abilities through hardware implants, or developing intelligent machines. However, I contend that several key evolutionary and structural barriers may hinder, or even preclude, the realization of these innovations. Instead, the future is likely to bring transformative changes",ai
"**Connectomics and network neuroscience provide quantitative approaches to model and analyze networks of interacting neurons, neuronal groups, and larger brain regions, both structurally and functionally. This paradigm shift emphasizes distributed brain function, revealing crucial insights into how the brain's network architecture influences cognition, diseases, development, and aging. This chapter focuses on human connectomics at the macro scale, discussing the creation of networks using functional and diffusion MRI data, along with subsequent analysis using network neuroscience methods. It emphasizes major findings, widely-used techniques",ai
"A key query in aging studies is understanding the demographic trends at the oldest ages, particularly among supercentenarians (individuals aged 110 and above). We aim to show that the Weon model empowers scientists to describe these demographic trajectories for supercentenarians. We assess the average survival data from eight modern countries and the reliable, complete data for supercentenarians from the International Database on Longevity (Robine and Vaupel, 2002, North American Actuarial Journal 6, 54-6",ai
"**Recent work introduced, developed, and established a novel concept, model, methodology, and principle for investigating human longevity using demographic foundations. This new model, dubbed the ""Weon model"", is a generalized version of the Weibull model, modified with an age-dependent shape parameter to describe human survival and mortality curves. The application of the Weon model to mortality dynamics and the mathematical limit of longevity (where the mortality rate approaches zero, signifying maximum longevity) is demonstrated in Section I. The mathematical limit of longevity can be inferred from natural mortality",ai
"Who truly **appreciates** life annuities? Is it the **fit retiree** who anticipates a long life, potentially reaching a century, or is the **unhealthy retiree** with a shorter life expectancy more likely to value the sharing of longevity risk? What if the unhealthy retiree is grouped with a much healthier individual, thus bearing an implicit extra cost? To address these and related queries, this paper investigates the practical scenarios where retirees **gain",ai
"Our aim is to confirm that the slowdown in mortality rates (mortality deceleration) is indeed due to the bending of the shape parameter at advanced ages. This study utilizes the Weon model, a variant of the Weibull model that incorporates an age-dependent shape parameter, to analyze human survival and mortality patterns. The Weon model effectively captures the decrease in mortality rates following the mortality plateau, including the observed deceleration. Moreover, it allows for a straightforward mathematical definition of longevity's upper limit through this mortality decrease. By examining historical data from Switzerland (1876-2",ai
"Since its introduction in 1825, the Gompertz model has been instrumental in understanding aging processes in both biological and social sciences. Nevertheless, contemporary research has shown that the Gompertz model's ability to capture the entire demographic trajectory is limited. This letter presents a novel demographic model, specifically designed to describe human demographic trajectories, such as that of Sweden in 2002. Derived from the Weibull model with an age-dependent shape parameter, this new model appears to reflect the dynamic aspects of biological systems",ai
"We employ a two-sex partial differential equation (PDE) model grounded in the Grandmother Hypothesis. Building upon a previous model by Kim et al. [27], we introduce evolution in both longevity and age at last birth, and assume post-fertile females solely support their daughters' fertility. Mirroring Kim et al. [27], we find only two stable equilibria: one resembling great ape longevity, the other hunter-gatherer longevity. Our findings demonstrate that grandmothering facilitates transitions between these equilibria without prolonging fertility's end. Additionally, sensitivity analyses reveal",ai
"The trajectory of human lifespan increases is intriguing, particularly when contemplating the boundaries of human longevity. Part of the confusion arises from differing interpretations of demographic data and survival/mortality curves, using the Gompertz model and the Weibull model, which may not fully capture the entire curve. Here, we propose a new model to supersede traditional ones. We directly examined the 'rectangularity' (where the curve resembles a rectangle) of survival curves for 17",ai
